,Usia (Tes),Usia (Prediksi)
284,5.146,5.1453753
285,0.38,0.37164074
286,0.7859999999999999,0.7807763
287,0.432,0.4361848
288,0.308,0.31297117
289,3.946,3.9473174
290,0.457,0.4573611
291,2.083,2.0644524
292,0.528,0.48377228
293,1.27,1.2478868
294,4.539,4.6706605
295,0.246,0.23912281
296,0.623,0.7217999
297,1.285,1.3505962
298,0.307,0.30613437
299,0.256,0.26121148
300,0.221,0.22067936
301,8.052999999999999,7.354578
302,8.995,9.187574
303,12.748,11.715898
304,1.045,0.9971341
305,0.919,0.9376133
306,0.981,1.1138588
307,11.783,11.99897
308,0.293,0.29274738
309,0.738,0.7354539
310,1.008,0.9906799
311,7.433,7.5021086
312,8.627,8.646739
313,1.392,1.3867149
314,0.38,0.37458694
315,8.581,8.676387
316,1.079,1.0659521
317,8.287,7.792943
318,0.369,0.37200844
319,0.466,0.45263615
320,2.335,2.3335109
321,1.192,1.1751319
322,0.98,0.97748536
323,0.3329999999999999,0.33828387
324,4.439,4.433432
325,0.5920000000000001,0.61033106
326,1.5530000000000002,1.6327962
327,1.596,1.596054
328,0.264,0.46254352
329,0.866,0.88578516
330,13.394,13.193924
331,6.007000000000001,7.3938994
332,0.303,0.29806533
333,11.159,10.883165
334,0.366,0.35922933
335,0.318,0.31528696
336,1.507,1.5295076
337,1.081,0.99147993
338,0.342,0.3325934
339,1.012,0.97575814
340,1.073,1.1010681
341,0.2289999999999999,0.34432748
342,1.083,1.0995101
343,9.124,9.40003
344,0.235,0.2326357
345,0.923,0.95482934
346,0.5529999999999999,0.6564928
347,6.904,6.879944
348,0.763,0.7548637
349,7.477,7.378489
350,0.268,0.2710777
351,0.308,0.30032128
352,3.4160000000000004,3.599189
353,1.845,2.086536
354,0.267,0.26128808
355,7.256,9.004625
356,2.484,2.4436338
357,1.042,0.9866624
358,1.286,1.2957867
359,0.282,0.12927578
360,4.937,4.9060884
361,7.081,7.266186
362,0.253,0.2519172
363,0.23,0.22601904
364,0.705,0.6392581
365,5.867000000000001,5.9187818
366,2.608,2.4083493
367,0.382,0.37962094
368,0.958,0.94232005
369,0.211,0.21524493
370,1.1740000000000002,1.1737248
371,0.812,0.7682643
372,13.474,12.235084
373,9.183,8.913923
374,6.749,6.819623
375,0.356,0.34741536
376,4.771,3.9598606
377,10.640999999999998,11.10737
378,10.47,10.719395
379,0.867,0.86249185
380,0.251,0.24463755
381,3.539,3.4239016
382,0.959,0.97056395
383,0.647,0.6501035
384,1.172,1.1586478
385,1.096,1.1111463
386,0.371,0.3633135
387,1.068,1.0605642
388,2.595,2.6081762
389,0.325,0.32017463
390,1.411,1.059133
391,0.956,0.942423
392,1.26,1.293142
393,1.031,1.0203555
394,1.864,1.7103939
395,0.36,0.3619873
396,4.245,4.234893
397,0.409,0.41719633
398,0.312,0.30595642
399,0.337,0.34388128
400,0.7090000000000001,0.706928
401,12.72,9.260492
402,10.172,10.264077
403,5.472,7.0400815
404,3.678,3.5766528
405,0.8909999999999999,0.896033
406,10.472,8.242378
407,1.3090000000000002,1.2936127
408,10.657,11.118183
409,0.242,0.2725179
410,0.2239999999999999,0.23679945
411,0.7709999999999999,0.778214
412,10.454,9.194679
413,0.8290000000000001,0.42595655
414,1.137,1.1404046
415,0.295,0.29610708
416,7.651,7.4852214
417,0.957,0.9609226
418,1.24,1.2007958
419,4.437,4.362107
420,0.868,0.8349142
421,0.327,0.32364357
422,0.212,0.5011815
423,0.418,0.38336805
424,0.5429999999999999,0.5406806
425,0.3,0.29871765
426,1.056,0.9142835
427,0.304,0.29234567
428,0.588,7.7146816
429,5.029,5.071552
430,0.497,0.5000961
431,1.371,1.3902626
432,2.028,2.069456
433,0.352,0.3436261
434,0.487,0.46167153
435,0.71,0.70588046
436,5.506,5.3122973
437,0.5710000000000001,0.5803209
438,0.711,0.70367324
439,0.687,0.66244876
440,0.906,0.90061027
441,0.297,0.29970324
442,0.778,0.810591
443,1.862,1.8509352
444,0.221,0.23436674
445,7.236000000000001,6.9761333
446,0.308,0.30535468
447,5.6770000000000005,5.8064914
448,0.424,0.42409438
449,0.253,0.2515862
450,10.255,9.851021
451,0.98,0.97377163
452,2.605,2.5266337
453,9.011,9.580899
454,12.973,13.239523
455,6.776,6.647817
456,1.847,1.9686799
457,0.5820000000000001,0.58676296
458,12.494000000000002,11.8287115
459,2.721,2.7462683
460,10.541,9.299581
461,0.359,0.3619015
462,0.411,0.41650143
463,1.034,0.9977653
464,0.212,0.2263043
465,1.123,1.1196135
466,2.923,2.7869735
467,1.267,1.244044
468,0.2239999999999999,3.6801305
469,2.12,2.0864558
470,0.4539999999999999,0.45280173
471,0.372,0.39816585
472,12.748,12.720458
473,0.242,0.24043573
474,0.382,0.44183645
475,0.427,0.42587534
476,12.217,12.289536
477,0.6459999999999999,0.55109245
478,0.361,0.3495912
479,0.736,0.73425245
480,0.207,0.22437367
481,2.71,2.6972435
482,1.04,1.167073
483,0.28,0.27737516
484,1.612,1.6391749
485,0.315,0.311637
486,12.518,10.560198
487,2.777,2.754179
488,11.893,11.151131
489,0.3389999999999999,0.31561184
490,13.432,13.454417
491,0.607,0.6108654
492,0.78,0.7840963
493,0.231,0.23284446
494,8.234,8.101715
495,0.222,0.23769523
496,5.356,5.449826
497,0.353,0.35871917
498,3.762,3.7213748
499,6.954,6.914472
500,0.95,0.9706716
501,10.282,10.318211
502,0.432,0.4485202
503,0.597,0.5861241
504,0.518,0.5110833
505,0.303,0.35193068
506,1.143,1.1441903
507,12.388,12.450723
508,5.228,5.205915
509,7.062,12.658595
510,2.928,3.0536413
511,0.251,0.26244053
512,12.431,11.060497
513,6.195,6.2391796
514,0.402,0.499738
515,6.2860000000000005,6.2322407
516,0.372,0.36985573
517,4.052,6.251733
518,0.476,0.48615718
519,0.3429999999999999,0.33860448
520,11.732,11.419107
521,11.474,11.142779
522,12.224,10.83906
523,3.2060000000000004,3.1982026
524,0.385,0.3871045
525,3.312,10.968403
526,0.477,0.48228112
527,13.201,12.558125
528,1.913,1.9335291
529,0.534,0.54304385
530,2.181,1.9401696
531,0.22,0.2288473
532,0.375,0.37120587
533,5.282,8.682266
534,3.275,3.3213873
535,0.251,0.2577826
536,0.522,0.5826172
537,4.86,4.8140407
538,1.257,1.2492833
539,0.48,0.43571955
540,12.73,12.818173
541,5.257000000000001,5.2327094
542,10.591,11.19442
543,10.072,10.222563
544,10.905,10.607348
545,0.302,0.29737812
546,1.163,1.1619259
547,0.275,0.27648708
548,0.351,0.3374072
549,7.0360000000000005,6.9599705
550,0.382,0.28278187
551,0.301,0.3221796
552,1.0759999999999998,1.0459884
553,0.391,0.3801931
554,0.28,0.07253661
555,0.6920000000000001,0.68110925
556,9.402,9.134789
557,0.367,0.37390536
558,2.679,2.6986063
559,11.76,11.815544
560,1.146,1.2067617
561,1.588,1.556595
562,1.258,1.2468091
563,3.145,3.1795304
564,2.847,2.8522477
565,13.366,13.236345
566,0.253,0.25800186
567,3.002,3.0537248
568,0.7979999999999999,0.80361706
569,3.386,2.9665558
570,0.382,0.39080706
571,1.03,1.0270189
572,2.324,2.3296537
573,3.534,3.2848394
574,10.316,12.614945
575,5.379,5.246716
576,0.6659999999999999,0.65642124
577,7.599,6.920763
578,12.852,12.316288
579,0.44,0.4414957
580,2.756,2.7740657
581,4.758,4.9396825
582,12.828,12.47754
583,0.286,0.27755815
584,0.649,0.5772385
585,0.983,0.97129244
586,0.3329999999999999,0.32965317
587,2.709,2.9201653
588,1.264,1.2284539
589,1.0490000000000002,1.0616556
590,1.186,1.1747177
591,7.574,7.7195945
592,0.613,0.51978916
593,6.534,6.593032
594,0.213,0.2334872
595,0.214,0.21596612
596,0.225,0.24014919
597,0.335,0.32153106
598,0.358,0.37187675
599,2.213,2.1706066
600,3.791,3.794681
601,0.369,0.4218226
602,0.591,0.6680032
603,0.963,0.92789733
604,0.415,3.3477554
605,2.365,2.3557484
606,0.619,0.6228748
607,0.7859999999999999,0.7761469
608,4.056,4.0885053
609,11.706,11.679457
610,1.156,1.1301033
611,7.66,7.7390947
612,0.6759999999999999,0.6730351
613,3.023,3.060854
614,0.2239999999999999,0.22789769
615,8.111,11.112918
616,0.748,0.7375934
617,0.667,1.4863341
618,9.238,9.50054
619,6.617999999999999,6.666309
620,0.204,0.28773025
621,1.794,1.7660788
622,2.133,2.1166925
623,1.3119999999999998,1.294555
624,0.952,0.9380769
625,1.025,1.0328634
626,0.519,0.5068664
627,0.913,0.9135999
628,0.231,0.23897521
629,0.412,0.42009032
630,0.675,0.6753359
631,0.531,0.55455536
632,0.313,0.31326368
633,5.046,4.9239683
634,7.084,6.985927
635,8.855,8.844445
636,0.466,0.45865273
637,3.278,3.276228
638,3.071,3.0405502
639,9.083,8.870097
640,0.2189999999999999,0.21872295
641,7.678,7.6160564
642,4.444,4.6097827
643,0.762,0.74737304
644,0.492,0.49107972
645,0.289,0.29753524
646,12.068,12.323675
647,2.55,2.5144086
648,1.065,1.0626732
649,0.887,0.9110495
650,9.173,9.202357
651,4.311,4.2802296
652,0.88,0.8753301
653,1.08,1.0607685
654,10.326,11.567787
655,0.461,0.46265507
656,7.747000000000001,7.7665944
657,0.6970000000000001,0.6993354
658,0.309,0.30795047
659,0.3939999999999999,0.39157787
660,0.8859999999999999,0.8835493
661,3.18,3.1425102
662,1.151,1.1519475
663,0.38,0.3823246
664,0.442,0.38569024
665,3.091,3.1054275
666,0.61,0.60596865
667,1.626,1.5788648
668,0.294,0.28843746
669,9.494,10.629262
670,3.784,3.8424222
671,0.953,0.9789722
672,0.3989999999999999,0.39640287
673,6.606,6.5135055
674,1.2,1.2222089
675,2.201,2.1990054
676,12.235,11.240416
677,1.02,1.026698
678,2.95,2.9533243
679,0.701,0.7124297
680,0.88,0.8560603
681,1.051,1.0479276
682,0.3979999999999999,0.39795548
683,6.555,6.626026
684,2.046,2.0477257
685,0.964,0.95871896
686,2.189,2.1942194
687,12.047,12.513635
688,9.278,9.306655
689,0.86,0.8397697
690,0.745,0.72234946
691,0.94,0.9766244
692,13.3,12.544947
693,10.81,10.038696
694,5.114,6.194746
695,0.847,0.88439745
696,1.111,1.1144786
697,12.457,11.213671
698,13.317,11.734001
699,0.391,0.54743034
700,2.311,3.4987898
701,0.58,0.59209603
702,0.2239999999999999,0.2267623
703,0.414,0.41029498
704,0.251,0.26122516
705,1.411,1.3991472
706,13.237,12.987869
707,1.193,1.1707509
708,7.119,7.184453
709,0.315,0.2886706
710,0.451,0.44946977
711,0.539,0.54868925
712,12.585,11.839491
713,0.2319999999999999,0.23778886
714,0.362,0.34783515
715,0.508,0.5051274
716,0.414,0.40606073
717,4.093,4.002164
718,1.7819999999999998,1.761482
719,0.3279999999999999,0.3323051
720,0.501,0.501596
721,1.49,1.5020152
722,2.966,3.0851653
723,3.591,3.6325395
724,4.917,4.9508624
725,1.164,1.1762875
726,12.559,12.538894
727,1.827,1.823256
728,8.155,8.33325
729,0.703,0.6917758
730,7.612999999999999,8.862478
731,0.589,0.58621866
732,1.789,1.8044286
733,2.809,11.211125
734,13.154000000000002,12.699945
735,0.273,0.29790702
736,8.345,8.356691
737,0.772,0.77062756
738,12.285,11.376247
739,0.265,0.2609625
740,4.393,3.9839454
741,5.422999999999999,5.4662695
742,3.241,3.229571
743,1.615,1.5561346
744,0.579,0.6560319
745,3.827,3.979004
746,4.091,4.0451226
747,1.715,1.7369705
748,3.4560000000000004,3.1865835
749,0.885,0.8936509
750,3.429,3.4128652
751,1.884,1.8501327
752,0.55,0.62726474
753,5.46,4.475246
754,4.453,4.4450197
755,12.844,12.760905
756,0.529,0.53143805
757,7.99,8.100441
758,0.6809999999999999,0.6753468
759,0.954,0.9531898
760,2.444,2.4430933
761,6.721,6.6590576
762,1.614,1.7794363
763,0.264,0.26484063
764,0.846,0.846888
765,1.986,1.9439652
766,9.125,9.204664
767,8.937999999999999,8.953396
768,9.574,9.844169
769,0.304,0.30930907
770,13.309,12.196856
771,3.5380000000000003,3.5628872
772,2.2030000000000003,2.3079634
773,0.313,0.30240405
774,1.851,1.8274182
775,13.105,11.810667
776,0.4029999999999999,0.41553932
777,5.165,5.1345153
778,5.638,6.317145
779,0.633,0.5982185
780,1.107,1.1039212
781,4.302,4.2642193
782,4.673,4.1507936
783,0.315,0.29723883
784,1.892,1.5580721
785,6.754,6.6049147
786,0.531,0.525849
787,4.047,4.4752855
788,1.4469999999999998,1.6023173
789,1.961,1.9119726
790,0.27,0.26411495
791,0.321,0.28915584
792,1.119,1.1022451
793,4.468999999999999,4.612027
794,0.753,0.8042199
795,4.843,4.918068
796,12.22,12.201228
797,8.129,8.160606
798,0.206,0.2194116
799,0.916,0.9158635
800,9.592,10.751615
801,1.2819999999999998,1.2688514
802,12.912,12.456349
803,0.823,0.8231528
804,0.344,0.35373533
805,0.486,0.5003327
806,4.023,3.9791644
807,1.922,2.058939
808,0.484,0.49022818
809,0.444,0.43586364
810,1.07,1.0919774
811,0.332,0.3358243
812,0.4579999999999999,0.48797148
813,2.576,2.5142324
814,1.521,1.531414
815,0.416,0.51067716
816,9.662,9.618316
817,13.437,12.903642
818,0.731,0.7584779
819,10.141,10.366452
820,7.791,7.7562914
821,13.341,12.92215
822,0.406,0.4680257
823,4.37,4.53165
824,3.2910000000000004,3.7475786
825,0.851,0.8565781
826,0.482,1.5666621
827,3.022,2.9775398
828,2.302,2.2863798
829,2.85,2.7940114
830,0.351,0.32060283
831,0.389,0.43081957
832,11.023,10.746783
833,0.878,0.87103206
834,0.986,0.9707834
835,8.766,8.643219
836,12.99,13.05253
837,2.045,1.4366983
838,11.397,12.814189
839,0.236,0.2463832
840,1.831,1.9203547
841,4.674,4.7638965
842,0.359,0.35787788
843,2.124,2.0703971
844,3.089,3.0502765
845,0.963,0.97264814
846,0.778,0.7822962
847,2.968,2.969775
848,7.286,8.862478
849,1.285,1.2827703
850,0.563,0.53619164
851,1.071,1.0640965
852,1.244,1.2342684
853,7.979,8.141495
854,4.015,3.9709918
855,3.907,3.7278817
856,0.645,0.66890514
857,0.475,0.488718
858,1.38,1.3732889
859,1.754,1.720554
860,10.831,11.8306675
861,0.412,0.4103726
862,1.462,1.4301316
863,0.927,0.9171349
864,7.466,7.3304014
865,4.395,3.3175352
866,1.062,1.0641626
867,10.444,11.172748
868,0.397,0.39913228
869,5.313,5.438622
870,0.528,0.5301571
871,12.691,9.900296
872,1.105,1.0979397
873,0.7659999999999999,0.76229423
874,0.675,0.72570735
875,0.652,0.64204353
876,1.026,1.0360253
877,0.51,0.5095358
878,0.912,0.91498876
879,1.305,1.3109462
880,2.007,2.081339
881,7.827999999999999,7.773752
882,0.465,0.48136958
883,0.919,0.9147379
884,0.267,0.2633781
885,0.299,0.30017498
886,3.775,3.8508742
887,0.324,0.5310428
888,0.316,0.3211395
889,0.324,0.38785565
890,1.079,1.063143
891,0.7809999999999999,0.7795668
892,0.305,0.30247653
893,5.093999999999999,3.2892838
894,9.288,9.260367
895,8.896,8.706522
896,2.523,2.48722
897,11.075,11.235017
898,0.838,0.8153368
899,10.86,11.281663
900,1.905,1.9596232
901,1.403,1.3824528
902,7.112,7.1015286
903,4.666,6.4625115
904,0.259,0.2572198
905,8.689,8.56957
906,1.823,2.1123981
907,12.463,12.107615
908,12.713,12.290957
909,2.144,2.1200721
910,0.861,0.85371184
911,5.062,4.9436793
912,3.526,3.4973633
913,0.297,0.29418087
914,4.759,4.913134
915,0.331,0.33253956
916,0.419,0.3994701
917,3.069,6.687589
918,0.5489999999999999,0.5585986
919,1.189,1.1997654
920,0.254,0.24514854
921,0.299,0.29024914
922,0.409,0.40167776
923,9.107,9.02492
924,1.044,1.0399629
925,1.661,1.6499382
926,0.911,0.9066321
927,1.087,1.0766503
928,8.877,8.53584
929,2.897,2.882541
930,5.4510000000000005,5.473122
931,12.57,12.459759
932,11.474,11.080048
933,5.604,5.568954
934,12.618,12.474893
935,1.073,1.0932413
936,0.361,0.35851943
937,1.068,1.0562038
938,10.951,10.10588
939,0.7909999999999999,0.78907156
940,6.987,6.6723495
941,1.008,1.0400037
942,0.561,0.5525586
943,1.493,1.4669183
944,10.937,9.950424
945,7.326,7.242058
946,1.06,1.054199
947,2.749,2.703878
948,3.843,5.0602446
949,0.728,0.7111883
950,1.3869999999999998,1.3728751
951,0.481,0.47340128
952,0.34,0.3438102
953,0.2289999999999999,0.23588851
954,1.869,1.8910995
955,1.579,1.7327802
956,6.563,6.4962873
957,0.248,0.25528553
958,1.024,1.0761209
959,7.3,7.143663
960,0.228,0.24829982
961,2.044,1.9973968
962,1.091,1.094653
963,0.928,0.9398184
964,6.91,6.769981
965,3.085,3.107679
966,0.315,0.3209891
967,5.518,5.6135216
968,0.298,0.301619
969,1.119,1.1427559
970,2.462,2.5170703
971,0.2239999999999999,0.18468837
972,12.852,11.659933
973,11.175,11.651734
974,10.519,11.491907
975,0.716,0.7231341
976,4.166,4.479266
977,8.863,10.390673
978,2.2230000000000003,2.1732366
979,9.704,9.28181
980,0.59,0.6008684
981,0.249,0.24606259
982,2.735,2.8901968
983,0.78,0.77282304
984,0.626,0.6115831
985,13.435,12.599709
986,2.654,2.3526568
987,3.681,3.6939485
988,2.903,2.9136238
989,0.782,0.8038884
990,1.161,1.1556661
991,0.357,0.5695795
992,0.759,0.79085064
993,0.4,0.39766532
994,4.433,4.4592915
995,1.187,1.1707675
996,6.2,6.2623653
997,0.3229999999999999,0.32193166
998,0.915,0.91783315
999,5.335,4.0189137
1000,11.55,10.016829
1001,0.665,0.64795893
1002,1.649,1.6104755
1003,0.601,0.5934233
1004,1.709,1.6753052
1005,6.481,5.934626
1006,0.304,0.30738786
1007,0.271,0.26938212
1008,11.022,9.630991
1009,11.99,12.752943
1010,0.866,0.8722544
1011,1.964,1.9401385
1012,1.068,1.0675653
1013,2.282,2.1188195
1014,10.977,11.09237
1015,0.836,0.8229417
1016,0.3,0.30152062
1017,0.321,0.2983547
1018,12.281,12.155442
1019,10.895,11.233962
1020,1.37,1.3508022
1021,5.499,5.5349097
1022,2.924,2.9059172
1023,0.4529999999999999,0.43575472
1024,12.017,12.355673
1025,0.7979999999999999,0.7947698
1026,10.309,10.149611
1027,4.986000000000001,6.4444375
1028,1.038,1.0333555
1029,0.61,0.6165907
1030,0.643,0.66091704
1031,8.629,8.185607
1032,2.024,1.7808206
1033,3.363,3.4024653
1034,4.17,4.3527403
1035,9.442,8.486164
1036,0.307,0.29993397
1037,6.987,7.1416173
1038,0.287,0.27850938
1039,3.295,3.4429631
1040,0.4639999999999999,0.4687496
1041,1.969,1.9400691
1042,0.411,0.41879958
1043,0.225,0.2328561
1044,0.8340000000000001,0.84208506
1045,1.0,1.0215462
1046,2.066,2.2578702
1047,1.745,2.045049
1048,0.684,0.6624961
1049,0.6409999999999999,0.6219172
1050,8.516,8.614706
1051,8.326,8.315462
1052,0.359,0.31405511
1053,0.406,0.43444625
1054,0.411,0.41241392
1055,1.905,1.9093488
1056,1.164,1.1358058
1057,1.128,1.1235458
1058,10.194,9.990033
1059,0.322,0.3294533
1060,0.526,0.5239368
1061,2.047,2.0264187
1062,0.768,0.69802076
1063,9.218,9.148406
1064,7.641,7.5094953
1065,0.248,0.2479409
1066,0.865,0.87377083
1067,0.358,0.39299604
1068,0.341,0.47850066
1069,12.961,12.43612
1070,13.384,12.814189
1071,6.765,6.4980106
1072,1.536,1.529442
1073,0.243,0.24336825
1074,0.526,0.52333724
1075,0.503,0.49779177
1076,0.882,0.9006056
1077,8.005,7.8877335
1078,0.726,0.6959725
1079,8.826,12.70913
1080,3.567,3.5062804
1081,9.465,9.775306
1082,11.961,11.552649
1083,0.67,0.6361067
1084,12.294,12.558614
1085,1.021,1.0210128
1086,4.221,4.255831
1087,1.125,1.1342529
1088,1.955,1.993333
1089,12.428,12.287288
1090,4.518,4.3470106
1091,5.435,5.372704
1092,0.741,0.7497128
1093,13.462,13.317278
1094,9.847,10.13607
1095,1.005,0.9856344
1096,3.816,3.8844883
1097,12.379,11.727168
1098,13.136,12.261975
1099,0.283,0.27482423
1100,9.74,9.666684
1101,0.902,0.92100364
1102,0.294,0.2983352
1103,3.457,3.4445534
1104,5.351,5.3416796
1105,6.242999999999999,6.3364425
1106,1.052,1.0097973
1107,1.3330000000000002,1.3407949
1108,13.171,11.388754
1109,0.265,0.25554708
1110,0.316,0.31344432
1111,0.795,0.7842584
1112,2.9560000000000004,2.9654958
1113,7.08,7.211622
1114,5.91,5.990146
1115,3.213,3.314566
1116,2.315,2.3241353
1117,0.405,0.39369056
1118,0.9,0.885419
1119,0.424,0.43577716
1120,0.7659999999999999,0.7846127
1121,0.66,0.6622485
1122,10.688,11.123625
1123,11.255,11.616706
1124,3.724,3.7998474
1125,0.507,1.3693247
1126,2.412,2.3588018
1127,10.739,10.369716
1128,6.537000000000001,6.525539
