,Usia (Tes),Usia (Prediksi)
173,11.878,10.967457
174,12.29,11.683636
175,0.455,0.45471764
176,0.27,0.28247356
177,7.956,7.530465
178,8.616,8.152477
179,11.885,11.89114
180,0.377,0.37961245
181,1.844,1.8365288
182,3.4210000000000003,3.4384809
183,1.246,1.2343197
184,1.341,1.3265543
185,1.66,1.6296091
186,0.654,0.7335148
187,2.434,2.3773117
188,0.557,0.53941727
189,13.214,12.887738
190,0.503,0.4910245
191,0.272,0.2890687
192,0.5579999999999999,0.5501504
193,0.414,0.41605663
194,0.455,0.45364475
195,8.793,8.363438
196,3.141,3.096116
197,0.622,0.63586235
198,1.357,1.3311243
199,12.34,11.789815
200,11.553,10.4938135
201,0.557,0.54018116
202,0.377,0.37634516
203,6.973,6.6939154
204,7.401,7.214093
205,1.344,1.3216877
206,4.453,4.4014387
207,5.015,4.9458933
208,12.806,12.739105
209,8.435,8.170565
210,9.993,9.414803
211,3.794,3.715129
212,1.016,1.0010619
213,1.336,1.3094869
214,3.047,3.0657856
215,2.131,2.1099787
216,1.345,1.3255906
217,2.345,2.317895
218,4.023,3.9526846
219,0.414,0.42507887
220,0.6990000000000001,0.67994165
221,1.169,1.1701431
222,11.124,12.779285
223,4.7,4.5869465
224,0.5579999999999999,0.56809855
225,0.835,0.8343797
226,2.977,2.980584
227,1.591,1.5595813
228,8.357999999999999,8.051422
229,12.986,12.2506275
230,8.29,7.785594
231,13.44,12.813298
232,0.415,0.40882778
233,0.2019999999999999,0.21663332
234,2.254,2.1866665
235,0.318,0.3185053
236,0.621,0.6182313
237,1.345,1.3221741
238,0.318,0.31684542
239,0.621,0.61805105
240,9.756,9.077101
241,7.472,8.650613
242,0.8859999999999999,0.8506932
243,10.143,10.745743
244,0.292,0.2996173
245,0.557,0.5386596
246,6.353,6.4380727
247,1.341,1.3242474
248,0.318,0.31627512
249,0.292,0.3021164
250,0.831,0.818171
251,0.415,0.42911148
252,7.471,7.1731787
253,8.311,7.973118
254,9.003,8.746557
255,13.140999999999998,12.823949
256,0.377,0.37730455
257,11.473,10.306078
258,2.87,2.8630066
259,0.318,0.31699753
260,0.6970000000000001,0.69383764
261,13.419,13.026581
262,0.979,0.9945092
263,7.068,6.626107
264,5.863,5.5334897
265,0.503,0.49341106
266,10.903,10.4725065
267,1.341,1.325746
268,1.329,1.3052392
269,1.171,1.190836
270,8.974,8.801765
271,7.76,7.458619
272,5.861000000000001,5.8810387
273,0.2019999999999999,0.21338177
274,0.293,0.29891777
275,0.251,0.26882982
276,3.76,3.7876635
277,0.557,0.5346122
278,6.82,6.905154
279,12.348,11.789893
280,0.345,0.34312916
281,4.937,4.9566097
282,12.565,12.233898
283,10.661,10.128106
284,5.665,5.658351
285,0.455,0.4541793
286,0.6579999999999999,0.6599145
287,13.01,11.308728
288,0.5579999999999999,0.53808784
289,7.38,7.2860465
290,4.548,4.5961823
291,11.455,10.602195
292,1.342,1.3220143
293,7.382999999999999,7.2384925
294,8.277999999999999,9.257989
295,0.233,0.2469492
296,0.414,0.42771292
297,11.578,11.576253
298,3.429,3.4269795
299,5.132000000000001,5.124463
300,8.796,8.638319
301,0.503,0.4936843
302,0.2019999999999999,0.20932913
303,0.271,0.2809062
304,8.689,8.212614
305,1.014,1.0002995
306,0.27,0.28267717
307,2.891,2.8516412
308,12.474,11.484608
309,0.217,0.23036623
310,9.433,8.87673
311,0.414,0.41491318
312,0.377,0.39877796
313,9.427,8.790732
314,5.337999999999999,5.349779
315,0.62,0.6178932
316,9.957,9.268072
317,0.503,0.49566936
318,5.721,5.5887213
319,0.556,0.54615355
320,0.557,0.53883076
321,0.557,0.5401697
322,2.291,2.2438316
323,0.414,0.4258957
324,6.807,6.481179
325,5.417000000000001,5.3516455
326,6.002000000000001,6.541359
327,4.199,4.12589
328,0.62,0.62438726
329,1.357,1.3326359
330,4.523,4.3495126
331,1.357,1.3254757
332,0.217,0.22783041
333,3.572,3.5418937
334,9.164,9.689537
335,1.724,1.7161269
336,13.12,12.869065
337,1.357,1.3312445
338,11.12,10.253884
339,7.734,7.4652023
340,2.727,2.6991363
341,4.31,4.128291
342,0.621,0.6140642
343,0.217,0.20652676
344,3.024,3.0081449
345,1.346,1.3222723
346,12.202,11.323703
347,0.271,0.28391123
348,2.492,2.4650683
349,7.967,8.995095
350,2.628,2.6253963
351,5.325,5.5826197
352,12.01,11.676433
353,9.654,9.989573
354,0.293,0.29823828
355,1.726,1.7227445
356,0.621,0.61242914
357,0.293,0.29810762
358,0.345,0.34131527
359,1.315,1.2968054
360,1.342,1.3291368
361,0.501,0.49059057
362,0.622,0.6328187
363,0.5579999999999999,0.5671601
364,12.182,12.347393
365,0.455,0.45429468
366,0.785,0.77772474
367,0.503,0.4939475
368,0.271,0.2849369
369,12.296,11.981599
370,9.217,10.166851
371,0.6579999999999999,0.67203474
372,6.452999999999999,6.4741635
373,1.259,1.2453132
374,7.55,7.950912
375,0.503,0.49449587
376,10.297,10.108703
377,9.999,10.718362
378,0.504,0.5055661
379,12.849,12.224213
380,0.271,0.2839961
381,8.199,8.713345
382,8.96,8.728052
383,2.217,2.1685815
384,2.531,2.5302129
385,7.906000000000001,8.204391
386,0.377,0.37661457
387,10.187,10.0077915
388,6.608,6.4326477
389,8.982000000000001,8.693791
390,1.246,1.2349076
391,1.259,1.2480931
392,8.705,8.316397
393,3.684,3.6602075
394,1.592,1.5625367
395,11.354,10.694996
396,11.220999999999998,11.093504
397,9.303,8.670182
398,0.318,0.31929302
399,8.227,8.302498
400,0.292,0.30121756
401,0.217,0.23107576
402,10.019,10.349891
403,5.211,5.240273
404,0.456,0.45361185
405,1.467,1.4194465
406,1.726,1.726387
407,0.503,0.494915
408,1.847,1.8580484
409,0.4539999999999999,0.45948362
410,10.805,12.3378315
411,0.503,0.5033517
412,8.66,9.021933
413,0.251,0.26696062
414,6.071000000000001,5.939931
415,0.503,0.49422932
416,2.442,2.4030952
417,0.503,0.49619818
418,0.503,0.483737
419,10.349,10.602419
420,8.003,8.542792
421,13.342,10.591099
422,3.19,3.3063607
423,0.2339999999999999,0.22389936
424,0.74,0.7411108
425,13.435,12.605917
426,0.377,0.37736797
427,5.784,5.6196623
428,0.557,0.5435147
429,6.171,6.0371604
430,10.909,10.374951
431,0.455,0.45360804
432,3.627,3.8422678
433,11.577,11.247946
434,7.912000000000001,7.7268286
435,0.504,0.50197077
436,11.508,10.973274
437,1.3159999999999998,1.2933302
438,0.377,0.3764434
439,1.349,1.3183761
440,1.991,1.9836841
441,0.828,0.7850404
442,0.455,0.4558015
443,1.659,1.6488304
444,0.233,0.24629927
445,6.987,6.8332324
446,0.62,0.62435436
447,0.452,0.4504137
448,4.367,4.4099803
449,0.95,0.8912401
450,0.622,0.640955
451,4.952,5.207588
452,0.415,0.413692
453,0.6579999999999999,0.6583066
454,0.556,0.54189444
455,3.011,3.0024273
456,1.164,1.1504416
457,0.95,0.90815735
458,9.929,9.392002
459,0.27,0.28196573
460,0.622,0.62265253
461,0.319,0.32092142
462,1.3430000000000002,1.3284688
463,0.318,0.31912565
464,0.377,0.37512398
465,0.4539999999999999,0.4554329
466,0.503,0.49199152
467,9.883,9.518423
468,0.293,0.29844046
469,0.316,0.32127714
470,1.248,1.2313504
471,8.736,8.634507
472,1.341,1.3292446
473,1.271,1.2551136
474,0.4539999999999999,0.45696402
475,1.08,1.0145116
476,0.621,0.61867523
477,1.306,1.2771506
478,8.555,8.325081
479,8.163,8.360645
480,0.414,0.41601276
481,9.53,8.634604
482,11.281,10.959662
483,0.318,0.31746292
484,0.377,0.37745142
485,3.424,3.3941152
486,9.393,8.464397
487,0.346,0.33864784
488,0.27,0.28539085
489,0.456,0.46813774
490,0.27,0.28254366
491,3.4130000000000003,3.374532
492,6.847,6.803872
493,0.502,0.49502563
494,0.318,0.317554
495,11.655,10.287605
496,0.414,0.41498184
497,0.293,0.30103493
498,1.342,1.3323936
499,7.781000000000001,7.1553125
500,0.377,0.37865877
501,1.816,1.8168449
502,1.247,1.2359667
503,12.308,12.87744
504,6.678999999999999,6.450917
505,1.357,1.3370748
506,1.989,1.9917789
507,12.282,13.132666
508,1.4680000000000002,1.4336538
509,1.722,1.7181387
510,0.455,0.4550519
511,12.665,11.9594145
512,0.455,0.45566797
513,0.293,0.30181885
514,3.652,3.6901698
515,0.5579999999999999,0.5685024
516,4.914,5.1178484
517,0.292,0.30345297
518,0.5539999999999999,0.5459976
519,0.455,0.45436049
520,0.621,0.61539555
521,0.557,0.5418005
522,9.667,9.434193
523,0.345,0.33968782
524,9.167,9.6305485
525,1.341,1.2805104
526,6.259,6.05102
527,0.5579999999999999,0.5708041
528,1.341,1.3231611
529,1.591,1.5646143
530,2.087,2.0867186
531,7.106,6.909613
532,4.031000000000001,4.0087175
533,2.482,2.4586005
534,12.969,12.394501
535,11.125,10.758365
536,0.293,0.30165672
537,0.377,0.404881
538,10.209,10.862778
539,5.03,4.93386
540,5.939,5.8149796
541,1.012,0.9950886
542,7.541,7.3494186
543,5.48,5.3014727
544,0.293,0.3019495
545,3.283,3.3272214
546,1.17,1.2159472
547,0.657,0.654511
548,0.233,0.24762774
549,0.555,0.540668
550,0.414,0.41869593
551,8.545,8.330278
552,0.25,0.25966167
553,10.015,9.983558
554,9.388,9.007438
555,0.377,0.37933636
556,0.502,0.4908061
557,12.047,11.36281
558,0.345,0.35401297
559,7.495,8.676975
560,2.742,2.7393265
561,13.208,12.251276
562,0.251,0.27138805
563,0.347,0.3432126
564,0.503,0.49103737
565,0.217,0.23382235
566,4.468,4.3613973
567,8.889,8.451922
568,1.357,1.3321319
569,0.785,0.77519846
570,0.377,0.38679552
571,1.345,1.3293366
572,8.823,8.647104
573,7.775,7.455007
574,0.346,0.34179354
575,0.621,0.6136842
576,6.407,6.218921
577,3.933,3.8844357
578,5.009,4.965985
579,0.621,0.6198187
580,4.3180000000000005,4.2461104
581,0.216,0.2349248
582,0.233,0.24594879
583,0.62,0.6217222
584,0.659,0.6720214
585,2.383,2.342451
586,7.771,8.873953
587,0.836,0.8272047
588,11.872,12.050155
589,5.196000000000001,5.1092
590,0.377,0.3758626
591,0.5579999999999999,0.54143476
592,2.0580000000000003,2.0372472
593,2.665,2.6701422
594,0.456,0.4687109
595,0.456,0.46142197
596,0.377,0.37815762
597,10.552,9.880708
598,0.6970000000000001,0.6991124
599,4.49,4.3435287
600,1.756,1.7575374
601,8.44,8.702077
602,0.5579999999999999,0.5692091
603,1.5319999999999998,1.4864712
604,3.0660000000000003,3.0010943
605,0.271,0.28294277
606,3.648,3.7223794
607,10.325,10.294806
608,0.503,0.5156522
609,11.695,11.318844
610,8.203,7.806866
611,12.626,12.230253
612,11.406,11.852877
613,12.982,12.797085
614,0.346,0.34106112
615,13.281,12.763044
616,0.318,0.31941652
617,1.357,1.3326755
618,9.918,9.656516
619,0.377,0.3759141
620,0.27,0.2872281
621,2.294,2.2490616
622,0.621,0.61969423
623,7.615,8.313107
624,1.246,1.2371187
625,8.218,8.655748
626,0.455,0.451859
627,0.503,0.493155
628,0.7340000000000001,0.7425995
629,3.764,3.8616545
630,0.293,0.30080938
631,9.539,9.465566
632,9.733,9.200231
633,6.865,6.8131237
634,0.317,0.32299137
635,7.417999999999999,7.278733
636,1.271,1.2586055
637,2.219,2.1835299
638,0.622,0.6293597
639,8.896,12.739022
640,3.563,3.5689206
641,7.306,7.1225376
642,1.357,1.3329678
643,0.5,0.48874807
644,10.362,9.669997
645,0.2019999999999999,0.21090412
646,0.377,0.37774897
647,8.985,8.610113
648,1.3630000000000002,1.3299813
649,0.291,0.3045416
650,7.971,7.4881263
651,1.09,1.0988655
652,1.246,1.2351971
653,9.18,10.078537
654,0.217,0.22809172
655,0.414,0.4277258
656,0.377,0.3792205
657,0.251,0.26410532
658,10.116,10.6000805
659,3.951,3.893022
660,0.377,0.37715435
661,1.851,1.8660455
662,5.1080000000000005,4.9926357
663,0.835,0.8205404
664,1.756,1.769598
665,0.203,0.2099948
666,1.439,1.3964276
667,1.271,1.2560964
668,0.293,0.30076027
669,13.106,12.563595
670,10.815,11.066155
671,9.85,10.337925
672,1.3430000000000002,1.3244343
673,0.376,0.3807459
674,5.93,5.97303
675,7.992000000000001,7.6569595
676,1.259,1.2693434
677,1.018,1.0399127
678,1.935,1.921257
679,6.613,6.6520743
680,10.065,10.285016
681,0.375,0.3791356
682,0.318,0.31647587
683,4.63,4.4858274
684,7.355,7.7254353
685,10.114,10.143997
686,1.315,1.2900829
687,9.465,9.519472
688,0.416,0.42975616
689,7.841,7.3303084
690,10.809,10.590895
691,0.502,0.48878384
692,0.503,0.49265432
693,1.365,1.3370233
694,11.961,11.986009
695,0.318,0.31876993
696,3.518,3.4891982
697,0.455,0.45282555
698,0.557,0.53638077
699,0.377,0.38757372
700,11.254,10.90521
701,4.321000000000001,4.1890345
702,1.3159999999999998,1.2983856
703,7.555,7.15417
704,0.455,0.45248795
705,1.52,1.494482
706,0.557,0.5371022
707,0.621,0.6208887
708,2.126,2.1069317
709,10.938,10.535355
710,0.456,0.46165514
711,0.271,0.27942038
712,5.916,5.6990304
713,8.062000000000001,7.6521196
714,0.293,0.30144644
715,0.414,0.43767595
716,0.657,0.6591706
717,1.358,1.3360462
718,0.6970000000000001,0.72255325
719,0.698,0.7147255
720,9.765,9.7197895
721,1.087,1.0733876
722,3.825,3.8091853
723,0.4529999999999999,0.45473862
724,1.297,1.281776
725,3.474,3.608088
726,2.477,2.4756594
727,1.654,1.6626072
728,0.317,0.32138968
729,5.111000000000001,5.0179157
730,1.579,1.5609365
731,0.414,0.41720486
732,0.502,0.49282885
733,0.293,0.3011856
734,12.577,12.826132
735,11.331,10.485856
736,4.203,4.2202096
737,1.3159999999999998,1.2956676
738,10.566,10.27669
739,0.25,0.26446724
740,5.952999999999999,5.790378
741,0.888,0.85950184
742,10.261,9.959492
743,7.189,7.6544976
744,0.376,0.3819995
745,0.377,0.3792448
746,11.726,11.74585
747,1.342,1.322082
748,5.207000000000001,5.114806
749,13.262,13.122206
750,0.377,0.37623358
751,0.455,0.45501423
752,12.162,11.83408
753,4.359,4.2128277
754,2.444,2.4207854
755,0.621,0.6145148
756,6.087000000000001,6.047721
757,1.342,1.3222218
758,0.377,0.3788004
759,0.657,0.6747756
760,0.216,0.23402452
761,0.251,0.26377106
762,1.291,1.2749095
763,1.3430000000000002,1.3280406
764,0.429,0.42504597
765,2.377,2.3829312
766,0.377,0.37502575
767,3.286,3.2426374
768,9.358,9.177472
769,2.132,2.1191163
770,0.377,0.37747288
771,8.547,8.801292
772,0.6970000000000001,0.69733
773,0.736,0.7431011
774,1.357,1.3379016
775,0.318,0.32109642
776,0.893,0.8679538
777,5.16,5.103949
778,1.457,1.42556
779,1.347,1.3344803
780,2.342,2.320187
781,10.779000000000002,10.581398
782,1.015,1.0191312
783,2.126,2.1111865
784,4.309,4.2121787
785,5.962000000000001,5.841297
786,1.357,1.3295221
787,1.598,1.5938706
788,8.113999999999999,7.450302
789,6.537999999999999,6.6836133
790,0.377,0.37687445
791,10.736,9.986614
792,0.251,0.27700758
793,1.732,1.71666
794,0.62,0.6252866
795,0.556,0.545331
796,1.425,1.3858709
797,1.341,1.3282251
798,9.115,8.471636
799,2.342,2.3051353
800,1.012,1.0221715
801,1.082,1.0641465
802,0.557,0.5407028
803,0.5579999999999999,0.5740838
804,9.489,9.1050625
805,0.503,0.5031915
806,1.221,1.2542682
807,1.659,1.6530318
808,0.251,0.26485538
809,0.4429999999999999,0.4519267
810,10.09,10.593349
811,0.503,0.50287914
812,0.555,0.54646444
813,3.3080000000000003,3.2243266
814,6.532,6.7924013
815,9.568,9.134681
816,8.806000000000001,9.181795
817,1.259,1.247819
818,1.254,1.2491207
819,4.975,5.054742
820,6.571000000000001,6.4470243
821,0.557,0.5386338
822,0.294,0.30551243
823,4.381,4.403372
824,8.919,8.691829
825,0.622,0.6204448
826,1.296,1.2767572
827,0.414,0.41688156
828,8.127,7.884204
829,0.657,0.65297985
830,5.0360000000000005,5.208336
831,0.503,0.48967075
832,1.95,1.9498816
833,0.621,0.6144738
834,1.358,1.3297348
835,1.342,1.3174171
836,9.405,9.090875
837,0.5579999999999999,0.56484747
838,11.481,10.352733
839,6.794,6.758379
840,0.621,0.6154561
841,5.579,5.570172
842,11.414,10.501331
843,0.503,0.4993143
844,0.413,0.416677
845,12.526,12.798003
846,0.5579999999999999,0.5423517
847,0.2019999999999999,0.21226883
848,8.51,8.917267
849,0.455,0.4551978
850,4.999,4.938809
851,1.271,1.2575102
852,1.357,1.3361588
853,9.447,9.112998
854,1.015,1.0242491
855,6.172000000000001,5.9794993
856,1.253,1.2441936
857,0.377,0.3938818
858,6.183,6.8104525
859,0.345,0.3369589
860,4.2860000000000005,4.204463
861,1.342,1.3289552
862,3.201,3.237966
863,1.344,1.3233852
864,9.5,9.295176
865,0.318,0.3159504
866,5.33,5.272172
867,0.503,0.50897455
868,2.182,2.1370506
869,4.19,4.1762457
870,2.915,2.925051
871,1.341,1.3281922
872,0.293,0.30034208
873,2.604,2.6504426
874,0.292,0.30443144
875,0.377,0.37850904
876,0.292,0.30149508
877,7.19,7.203634
878,9.789,9.268551
879,0.95,0.93398714
880,0.377,0.3818426
881,10.269,9.75755
882,7.797999999999999,8.200718
883,8.54,8.67836
884,5.986000000000001,5.822978
885,9.66,9.127134
886,7.349,7.457572
887,2.909,2.8760037
888,1.65,1.6839709
889,0.501,0.49348402
890,11.912,11.524774
891,13.323,12.630843
892,6.471,6.7184677
893,0.2019999999999999,0.21227074
894,0.346,0.35985804
895,9.424,9.30801
896,0.455,0.45616007
897,0.556,0.5411067
898,9.716,10.265154
899,0.455,0.45648623
900,0.502,0.49241972
901,0.501,0.49545527
902,7.315,7.426844
903,11.733,10.992928
904,8.754,9.86914
905,2.545,2.525042
906,7.394,7.560949
907,0.502,0.49188805
908,3.897,3.892909
909,8.523,7.924681
910,0.455,0.45168066
911,1.023,1.0037813
912,0.346,0.34689426
913,1.357,1.3326979
914,13.42,13.079969
915,12.102,11.803373
916,0.346,0.34742928
917,1.342,1.3207612
918,1.352,1.3309827
919,1.341,1.3217888
920,0.503,0.4978795
921,0.217,0.22738028
922,11.616,10.695997
923,0.293,0.29956388
924,5.72,5.875778
925,8.154,7.9043145
926,3.016,2.953455
927,5.981,5.9239483
928,11.909,11.904418
929,0.203,0.21098089
930,1.345,1.3329229
931,13.050999999999998,12.4194565
932,12.682,10.940872
933,0.346,0.33754206
934,10.593,10.858079
935,1.5219999999999998,1.5008168
936,0.346,0.35975027
937,0.414,0.4189844
938,0.217,0.22714138
939,11.861,10.737522
940,3.795,3.8067539
941,1.344,1.3235888
942,1.342,1.3268781
943,1.355,1.3651848
944,0.455,0.45827723
945,0.502,0.49295235
946,10.954,10.571737
947,0.412,0.41691017
948,0.233,0.24631405
949,5.16,5.3109307
950,13.044,12.425136
951,8.577,8.80036
952,1.346,1.3234539
953,0.948,0.91566277
954,13.213,12.778099
955,8.719,8.662393
956,1.354,1.3520288
957,0.456,0.46494293
958,4.119,4.0408087
959,1.008,0.9658165
960,0.785,0.7837014
961,7.867000000000001,7.684978
962,4.68,4.5980053
963,0.455,0.45686626
964,8.88,9.236873
965,0.271,0.28457355
966,10.577,9.532383
967,9.134,9.135216
968,0.556,0.5321474
969,2.677,2.7425256
970,0.4539999999999999,0.45827532
971,1.469,1.435442
972,0.62,0.6188173
973,7.394,6.9677954
974,5.776,5.9781327
975,9.088,9.30056
976,0.203,0.21166658
977,0.6559999999999999,0.66131973
978,0.508,0.5069971
979,1.6569999999999998,1.6577048
980,11.55,12.298671
981,10.96,10.876824
982,1.34,1.3341346
983,0.414,0.41772175
984,5.371,5.225939
985,0.942,0.91219187
986,0.455,0.45654917
987,0.889,0.88123274
988,11.154000000000002,9.987404
989,0.318,0.30706692
990,0.377,0.38010025
991,9.186,9.220892
992,6.384,6.2739124
993,1.341,1.3242922
994,7.912999999999999,8.328764
995,10.178,9.987382
996,7.921,8.345378
997,0.942,0.86870146
998,10.825,10.437147
999,1.366,1.3446989
1000,0.306,0.29329252
1001,1.356,1.3301191
1002,0.95,0.98405933
1003,0.455,0.47909307
1004,8.686,9.696858
1005,13.371,13.00074
1006,1.29,1.2735014
1007,11.119000000000002,10.348218
1008,0.318,0.31480408
1009,1.342,1.3253021
1010,1.91,1.9212179
1011,0.835,0.77225065
1012,1.315,1.2933745
1013,2.399,2.4178686
1014,1.595,1.5412469
1015,4.107,4.07973
1016,1.732,1.7270951
1017,0.621,0.6363754
1018,1.086,1.0796452
1019,2.969,2.9311764
1020,5.823,5.798781
1021,10.591,11.621944
1022,13.124,13.013599
1023,3.737,3.5906713
1024,9.556,8.931297
1025,0.502,0.5004873
1026,6.875,6.9679346
1027,0.251,0.2658081
1028,0.415,0.42148495
1029,9.432,8.513717
1030,5.6770000000000005,5.569189
1031,0.413,0.41766787
1032,0.318,0.31590605
1033,10.08,9.395924
1034,0.317,0.3202834
1035,5.949,5.7050424
1036,11.148,11.417895
1037,11.335,10.657704
1038,0.2019999999999999,0.21320677
1039,1.342,1.32055
1040,3.438,3.3767197
1041,4.454,4.3624544
1042,0.7390000000000001,0.7419934
1043,6.924,6.6882358
1044,0.2339999999999999,0.2588706
1045,0.503,0.4930234
1046,0.917,0.877748
1047,0.233,0.24386358
1048,3.793,3.7963302
1049,8.683,8.485166
1050,10.816,11.096399
1051,1.015,1.0076265
1052,6.106,5.892716
1053,9.301,9.494951
1054,11.916,11.289604
1055,3.029,3.1188736
1056,8.985,8.341813
1057,4.005,3.9871445
1058,1.247,1.2348957
1059,0.346,0.34797812
1060,10.958,11.175507
1061,8.985,8.300578
1062,5.235,5.21669
1063,0.556,0.5373268
1064,0.413,0.41647863
1065,6.009,6.283415
1066,8.807,8.163001
1067,0.621,0.6182418
1068,11.431,11.250938
1069,0.346,0.33970356
1070,0.2019999999999999,0.21207142
1071,10.841,9.876127
1072,3.509,3.5442264
1073,10.443,9.740032
1074,5.358,5.399017
1075,0.5539999999999999,0.61116934
1076,10.349,9.621814
1077,1.356,1.3339977
1078,4.356,4.282231
1079,2.839,2.8394384
1080,0.503,0.5116925
1081,7.565,7.8804264
1082,5.308,5.6592493
1083,5.516,5.689842
1084,0.503,0.4972744
1085,3.54,3.5755746
1086,0.619,0.62392235
1087,0.622,0.6312337
1088,0.346,0.36134195
1089,12.407,12.5002985
1090,11.632,11.938547
1091,0.556,0.5415821
1092,0.414,0.4150505
1093,0.503,0.5037112
1094,6.268,6.084655
1095,4.6160000000000005,4.631974
1096,12.168,12.909577
1097,8.238999999999999,8.005904
1098,0.622,0.62020063
1099,10.698,10.665789
1100,5.156000000000001,4.9555387
1101,0.5579999999999999,0.53676414
1102,2.092,2.0797834
1103,1.347,1.3173962
1104,0.455,0.45546532
1105,3.002,2.9344885
1106,0.619,0.6175432
1107,7.065,7.070934
1108,11.376,10.586063
1109,0.785,0.7830591
1110,5.289,5.3005304
1111,1.82,1.8209906
1112,0.455,0.45225048
1113,1.851,1.8500934
1114,0.414,0.41668177
1115,0.2019999999999999,0.20878077
1116,0.62,0.6152854
1117,0.4539999999999999,0.4589219
1118,11.786,12.098503
1119,0.203,0.21631384
1120,1.088,1.0783095
1121,0.217,0.22908401
1122,6.404,6.208321
1123,6.393,6.2233152
1124,3.634,3.6022396
1125,0.455,0.45415354
1126,1.357,1.3399706
1127,12.12,11.632018
1128,11.65,11.407171
1129,7.138,7.5423393
1130,11.772,11.045768
1131,8.966000000000001,8.553341
1132,8.247,8.869082
