,Usia (Tes),Usia (Prediksi)
181,2.0380000000000003,2.0821173
182,9.865,9.00778
183,0.258,0.25542402
184,1.223,1.2210815
185,0.474,0.4810114
186,0.774,0.78101087
187,10.576,11.742336
188,0.5529999999999999,0.30042505
189,1.0490000000000002,1.0220406
190,0.865,0.8571768
191,10.168,9.808805
192,12.300999999999998,12.174
193,1.779,1.6225426
194,1.267,1.2846606
195,4.737,4.8840294
196,13.302,12.858219
197,9.221,9.791784
198,0.2739999999999999,0.24924517
199,0.88,0.855345
200,3.401,3.412234
201,1.362,1.3925784
202,7.041,7.111551
203,7.584,5.4328575
204,5.27,5.3702807
205,1.906,1.8249874
206,10.599,10.180101
207,1.243,1.2375212
208,11.074000000000002,11.078686
209,11.763,9.423435
210,0.233,0.30295134
211,0.4,0.43581057
212,0.504,0.52881145
213,1.077,1.0734708
214,10.394,10.148457
215,13.339,12.241234
216,0.521,0.51328063
217,0.4679999999999999,0.50076914
218,9.802,9.437404
219,2.874,2.8771632
220,7.147,7.1130347
221,4.356,4.411771
222,0.341,0.35620165
223,0.6759999999999999,0.829231
224,1.536,1.5581479
225,11.962,11.638071
226,12.941,12.4366
227,1.221,1.2182167
228,0.6,0.60977745
229,9.235,9.1174
230,2.853,2.8153179
231,0.54,0.554229
232,1.058,1.0454273
233,0.564,0.55451727
234,9.228,11.904915
235,11.094,10.67082
236,8.585,8.643435
237,10.136,9.922739
238,0.446,0.45671606
239,1.409,1.413775
240,3.682,3.6862774
241,0.319,0.35180092
242,11.321,9.750142
243,0.248,0.23990297
244,0.8959999999999999,0.90338135
245,0.956,0.9536319
246,0.7120000000000001,0.7361562
247,6.617999999999999,6.6420417
248,5.979,5.9729757
249,1.58,0.824909
250,0.855,0.82467604
251,5.497999999999999,5.5238547
252,2.643,2.6393235
253,11.435,10.109789
254,1.28,1.2654374
255,0.249,0.18104792
256,0.938,0.93675923
257,0.32,0.3317423
258,2.053,2.0361552
259,4.571000000000001,4.653129
260,0.306,0.22414827
261,4.997,5.183609
262,8.833,9.707162
263,0.843,0.8222723
264,8.162,8.089077
265,1.181,1.0422595
266,0.474,0.4281907
267,3.2880000000000003,3.2789645
268,1.286,1.2668941
269,0.263,0.44361687
270,5.029,5.1623774
271,3.394,3.3735147
272,12.468,12.610121
273,5.223,5.1908383
274,9.495,9.767349
275,0.497,0.5262704
276,5.007,5.113773
277,1.072,1.0788274
278,0.607,0.6126461
279,0.419,0.42030048
280,0.3379999999999999,0.36239147
281,1.259,1.2404923
282,6.763,6.8163404
283,4.575,4.666857
284,5.146,5.2537656
285,0.38,0.4000826
286,0.7859999999999999,0.82092714
287,0.432,0.4172206
288,0.308,0.32715082
289,3.946,3.952406
290,0.457,0.4495597
291,2.083,2.0511284
292,0.528,0.495744
293,1.27,1.2508023
294,4.539,4.581566
295,0.246,0.20562792
296,0.623,0.6920848
297,1.285,1.2998393
298,0.307,0.3306923
299,0.256,0.25020218
300,0.221,0.18681335
301,8.052999999999999,7.98808
302,8.995,8.900366
303,12.748,12.4231415
304,1.045,1.0005863
305,0.919,0.89263797
306,0.981,0.9483812
307,11.783,12.36331
308,0.293,0.3034997
309,0.738,0.74691606
310,1.008,1.0099277
311,7.433,7.404724
312,8.627,8.646412
313,1.392,1.4108336
314,0.38,0.4081359
315,8.581,8.311608
316,1.079,1.0851188
317,8.287,8.154362
318,0.369,0.39582968
319,0.466,0.48092675
320,2.335,2.3326523
321,1.192,1.1739585
322,0.98,0.97844434
323,0.3329999999999999,0.35030508
324,4.439,4.3507276
325,0.5920000000000001,0.66888833
326,1.5530000000000002,1.5540917
327,1.596,1.5857913
328,0.264,0.17089891
329,0.866,0.8654134
330,13.394,12.917284
331,6.007000000000001,5.4804134
332,0.303,0.3013177
333,11.159,10.823444
334,0.366,0.39497614
335,0.318,0.34999228
336,1.507,1.486208
337,1.081,1.0673487
338,0.342,0.37753582
339,1.012,0.8686271
340,1.073,1.0812519
341,0.2289999999999999,0.315197
342,1.083,1.068757
343,9.124,9.331316
344,0.235,0.2174964
345,0.923,0.94366336
346,0.5529999999999999,0.68369365
347,6.904,6.948432
348,0.763,0.7484734
349,7.477,7.4228997
350,0.268,0.29423237
351,0.308,0.33870697
352,3.4160000000000004,3.480964
353,1.845,1.8093793
354,0.267,0.2532735
355,7.256,8.290569
356,2.484,2.4415169
357,1.042,1.2115703
358,1.286,1.2859659
359,0.282,0.4264865
360,4.937,5.0616527
361,7.081,7.1623964
362,0.253,0.2558813
363,0.23,0.20789528
364,0.705,0.73880625
365,5.867000000000001,5.968765
366,2.608,2.5189571
367,0.382,0.4095378
368,0.958,0.9615898
369,0.211,0.23613739
370,1.1740000000000002,1.183985
371,0.812,0.8023641
372,13.474,12.559963
373,9.183,9.216305
374,6.749,6.730322
375,0.356,0.39108515
376,4.771,4.519267
377,10.640999999999998,10.855299
378,10.47,10.632354
379,0.867,0.833313
380,0.251,0.24875021
381,3.539,3.4047308
382,0.959,0.9661093
383,0.647,0.621428
384,1.172,1.1632037
385,1.096,1.0861673
386,0.371,0.37267256
387,1.068,1.030901
388,2.595,2.6285937
389,0.325,0.3507104
390,1.411,1.2079306
391,0.956,0.96411467
392,1.26,1.2932386
393,1.031,1.010912
394,1.864,1.7377057
395,0.36,0.38551998
396,4.245,4.3403535
397,0.409,0.3845563
398,0.312,0.31929445
399,0.337,0.349998
400,0.7090000000000001,0.7511437
401,12.72,9.145291
402,10.172,9.56575
403,5.472,4.905616
404,3.678,3.6806645
405,0.8909999999999999,0.875906
406,10.472,8.978819
407,1.3090000000000002,1.3379974
408,10.657,10.3133335
409,0.242,0.32992554
410,0.2239999999999999,0.2245903
411,0.7709999999999999,0.7735481
412,10.454,8.679995
413,0.8290000000000001,0.8557496
414,1.137,1.111618
415,0.295,0.30638075
416,7.651,7.490283
417,0.957,0.94757533
418,1.24,1.3276646
419,4.437,4.535042
420,0.868,0.87702775
421,0.327,0.36472607
422,0.212,0.23357391
423,0.418,0.22274256
424,0.5429999999999999,0.53785396
425,0.3,0.3251543
426,1.056,1.0271618
427,0.304,0.30896044
428,0.588,1.1135669
429,5.029,5.1884427
430,0.497,0.4915762
431,1.371,1.3843689
432,2.028,2.022235
433,0.352,0.3157506
434,0.487,0.45425558
435,0.71,0.7322061
436,5.506,5.4793925
437,0.5710000000000001,0.5740721
438,0.711,0.709687
439,0.687,0.7161169
440,0.906,0.9110801
441,0.297,0.3111143
442,0.778,0.79437256
443,1.862,1.8617268
444,0.221,0.23735952
445,7.236000000000001,7.2147202
446,0.308,0.33151388
447,5.6770000000000005,5.756813
448,0.424,0.42192602
449,0.253,0.27026606
450,10.255,10.130259
451,0.98,0.97474575
452,2.605,2.5822592
453,9.011,11.201002
454,12.973,12.884756
455,6.776,6.691258
456,1.847,1.8847563
457,0.5820000000000001,0.5729878
458,12.494000000000002,11.445376
459,2.721,2.7140691
460,10.541,8.651247
461,0.359,0.37344313
462,0.411,0.37895775
463,1.034,1.0040958
464,0.212,0.21213436
465,1.123,1.1319723
466,2.923,2.9592614
467,1.267,1.2808533
468,0.2239999999999999,0.026901722
469,2.12,2.0631561
470,0.4539999999999999,0.464849
471,0.372,0.32182837
472,12.748,12.366126
473,0.242,0.23236704
474,0.382,0.22206116
475,0.427,0.41623783
476,12.217,11.897725
477,0.6459999999999999,0.6604066
478,0.361,0.39610004
479,0.736,0.7588949
480,0.207,0.21471405
481,2.71,2.688294
482,1.04,1.3223686
483,0.28,0.27067375
484,1.612,1.5860946
485,0.315,0.31737852
486,12.518,11.80929
487,2.777,2.8083105
488,11.893,9.612139
489,0.3389999999999999,0.29638624
490,13.432,12.352301
491,0.607,0.8372929
492,0.78,0.77969074
493,0.231,0.2587037
494,8.234,7.8676367
495,0.222,0.22402239
496,5.356,5.3110805
497,0.353,0.3655243
498,3.762,3.7629137
499,6.954,7.0283556
500,0.95,0.9770851
501,10.282,10.121541
502,0.432,0.42493153
503,0.597,0.6030569
504,0.518,0.5031223
505,0.303,0.27892113
506,1.143,1.1565158
507,12.388,11.557804
508,5.228,5.2570224
509,7.062,12.070246
510,2.928,2.9433718
511,0.251,0.26127434
512,12.431,11.121983
513,6.195,6.311717
514,0.402,0.28291416
515,6.2860000000000005,6.2756157
516,0.372,0.40046597
517,4.052,4.569456
518,0.476,0.47535253
519,0.3429999999999999,0.37857294
520,11.732,10.230995
521,11.474,11.576197
522,12.224,11.954028
523,3.2060000000000004,3.1069858
524,0.385,0.3981619
525,3.312,10.362177
526,0.477,0.5020621
527,13.201,12.575523
528,1.913,1.8683543
529,0.534,0.5708995
530,2.181,2.0873368
531,0.22,0.2516322
532,0.375,0.4053731
533,5.282,6.8742437
534,3.275,3.2553422
535,0.251,0.2211237
536,0.522,0.4853177
537,4.86,5.0511265
538,1.257,1.2454293
539,0.48,0.4960034
540,12.73,12.272333
541,5.257000000000001,5.382073
542,10.591,9.64923
543,10.072,10.260209
544,10.905,10.486368
545,0.302,0.30839777
546,1.163,1.1639657
547,0.275,0.2930231
548,0.351,0.37415028
549,7.0360000000000005,7.058502
550,0.382,0.28261757
551,0.301,0.29347134
552,1.0759999999999998,0.9561565
553,0.391,0.41952562
554,0.28,0.6874919
555,0.6920000000000001,0.7109153
556,9.402,9.15533
557,0.367,0.35428
558,2.679,2.6325784
559,11.76,12.460554
560,1.146,1.1326325
561,1.588,1.5786505
562,1.258,1.24015
563,3.145,3.1180072
564,2.847,2.8012383
565,13.366,12.650793
566,0.253,0.25699043
567,3.002,2.97059
568,0.7979999999999999,0.79534054
569,3.386,3.4132965
570,0.382,0.38502884
571,1.03,1.0377848
572,2.324,2.2791173
573,3.534,3.650661
574,10.316,11.47541
575,5.379,5.147149
576,0.6659999999999999,0.68570495
577,7.599,6.2024417
578,12.852,11.925044
579,0.44,0.45796347
580,2.756,2.733386
581,4.758,4.9015403
582,12.828,11.956121
583,0.286,0.2833104
584,0.649,0.9045932
585,0.983,0.9911642
586,0.3329999999999999,0.35223866
587,2.709,2.6281729
588,1.264,1.2746117
589,1.0490000000000002,1.0829546
590,1.186,1.1684902
591,7.574,7.553961
592,0.613,0.5923414
593,6.534,6.600959
594,0.213,0.21688366
595,0.214,0.15547419
596,0.225,0.2306118
597,0.335,0.37068033
598,0.358,0.38419914
599,2.213,2.205228
600,3.791,3.8241794
601,0.369,0.47439122
602,0.591,0.68275523
603,0.963,0.9545288
604,0.415,0.524971
605,2.365,2.2915719
606,0.619,0.63796234
607,0.7859999999999999,0.748328
608,4.056,4.058462
609,11.706,12.7435665
610,1.156,1.1758614
611,7.66,7.581626
612,0.6759999999999999,0.70732903
613,3.023,2.9581609
614,0.2239999999999999,0.18840933
615,8.111,7.2336764
616,0.748,0.777848
617,0.667,0.38965082
618,9.238,9.11512
619,6.617999999999999,6.7316656
620,0.204,0.21737242
621,1.794,1.7221122
622,2.133,2.1234405
623,1.3119999999999998,1.322377
624,0.952,0.9184096
625,1.025,1.0318911
626,0.519,0.47103667
627,0.913,0.9311974
628,0.231,0.2641921
629,0.412,0.41531897
630,0.675,0.6959541
631,0.531,0.5053294
632,0.313,0.31970215
633,5.046,5.000314
634,7.084,7.145593
635,8.855,8.69146
636,0.466,0.5057802
637,3.278,3.2984624
638,3.071,3.0585322
639,9.083,8.961162
640,0.2189999999999999,0.19039297
641,7.678,7.7089577
642,4.444,4.453675
643,0.762,0.7764201
644,0.492,0.49021435
645,0.289,0.3026476
646,12.068,11.970283
647,2.55,2.545064
648,1.065,1.0695536
649,0.887,0.848248
650,9.173,9.612234
651,4.311,4.266357
652,0.88,0.84532523
653,1.08,1.0878389
654,10.326,11.020474
655,0.461,0.4558568
656,7.747000000000001,7.7549653
657,0.6970000000000001,0.67603874
658,0.309,0.31181908
659,0.3939999999999999,0.40157223
660,0.8859999999999999,0.8550012
661,3.18,3.1401622
662,1.151,1.1352236
663,0.38,0.3964405
664,0.442,0.2733245
665,3.091,3.0503263
666,0.61,0.6176348
667,1.626,1.5813727
668,0.294,0.33966494
669,9.494,9.633951
670,3.784,3.8498347
671,0.953,0.96358585
672,0.3989999999999999,0.39379835
673,6.606,6.618656
674,1.2,1.2031341
675,2.201,2.2203877
676,12.235,11.043062
677,1.02,1.0236187
678,2.95,2.8934474
679,0.701,0.7055826
680,0.88,0.88353634
681,1.051,1.0469015
682,0.3979999999999999,0.42725182
683,6.555,6.670613
684,2.046,2.0431414
685,0.964,0.96532106
686,2.189,2.1776862
687,12.047,12.829098
688,9.278,9.240344
689,0.86,0.8577323
690,0.745,0.746011
691,0.94,0.9503081
692,13.3,12.358188
693,10.81,8.843117
694,5.114,4.589144
695,0.847,0.8299248
696,1.111,1.1333847
697,12.457,11.688314
698,13.317,10.651793
699,0.391,0.5341618
700,2.311,0.791728
701,0.58,0.60773826
702,0.2239999999999999,0.19563341
703,0.414,0.40746403
704,0.251,0.25607395
705,1.411,1.4278972
706,13.237,12.2198715
707,1.193,1.1964669
708,7.119,7.152069
709,0.315,0.28668356
710,0.451,0.4918108
711,0.539,0.49581575
712,12.585,12.119041
713,0.2319999999999999,0.224226
714,0.362,0.39099455
715,0.508,0.50219536
716,0.414,0.4444232
717,4.093,3.915575
718,1.7819999999999998,1.6892829
719,0.3279999999999999,0.34373617
720,0.501,0.50204396
721,1.49,1.5610859
722,2.966,2.9737513
723,3.591,3.6394525
724,4.917,4.981043
725,1.164,1.1670477
726,12.559,12.268783
727,1.827,1.8134019
728,8.155,8.213116
729,0.703,0.7209306
730,7.612999999999999,7.3370743
731,0.589,0.58089423
732,1.789,1.8372488
733,2.809,10.752261
734,13.154000000000002,12.288937
735,0.273,0.20932913
736,8.345,8.287272
737,0.772,0.76671386
738,12.285,10.702742
739,0.265,0.2837739
740,4.393,4.8693237
741,5.422999999999999,5.6571264
742,3.241,3.219233
743,1.615,1.5296795
744,0.579,0.62161064
745,3.827,3.670966
746,4.091,4.068128
747,1.715,1.6729474
748,3.4560000000000004,3.3308954
749,0.885,0.8599763
750,3.429,3.4125762
751,1.884,1.8790867
752,0.55,0.57027745
753,5.46,5.3626146
754,4.453,4.586893
755,12.844,12.48962
756,0.529,0.5408282
757,7.99,8.211669
758,0.6809999999999999,0.685879
759,0.954,0.95864797
760,2.444,2.4705157
761,6.721,6.7561083
762,1.614,1.6012125
763,0.264,0.246984
764,0.846,0.8473911
765,1.986,2.007075
766,9.125,9.026426
767,8.937999999999999,11.081497
768,9.574,10.304684
769,0.304,0.31544876
770,13.309,12.454328
771,3.5380000000000003,3.5817976
772,2.2030000000000003,2.147434
773,0.313,0.3458786
774,1.851,1.808466
775,13.105,12.15266
776,0.4029999999999999,0.4117031
777,5.165,5.28162
778,5.638,5.806384
779,0.633,0.68130994
780,1.107,1.1227703
781,4.302,4.2471614
782,4.673,4.5263324
783,0.315,0.2754693
784,1.892,1.730607
785,6.754,6.7748313
786,0.531,0.51577187
787,4.047,3.9583755
788,1.4469999999999998,1.467643
789,1.961,1.9443924
790,0.27,0.28550625
791,0.321,0.28837442
792,1.119,1.128916
793,4.468999999999999,4.3917665
794,0.753,0.7569599
795,4.843,4.7040467
796,12.22,12.032335
797,8.129,8.1055155
798,0.206,0.2483902
799,0.916,0.90995073
800,9.592,11.149256
801,1.2819999999999998,1.2614136
802,12.912,10.514103
803,0.823,0.81052184
804,0.344,0.3159504
805,0.486,0.47783327
806,4.023,3.986203
807,1.922,1.9003601
808,0.484,0.51174927
809,0.444,0.43808985
810,1.07,1.1192877
811,0.332,0.34156704
812,0.4579999999999999,0.38799095
813,2.576,2.5740309
814,1.521,1.5057726
815,0.416,0.3962698
816,9.662,9.550774
817,13.437,12.44421
818,0.731,0.7427099
819,10.141,9.831751
820,7.791,7.8048844
821,13.341,12.765137
822,0.406,0.48830986
823,4.37,4.4250727
824,3.2910000000000004,3.4532032
825,0.851,0.83952665
826,0.482,0.518538
827,3.022,2.9621525
828,2.302,2.304398
829,2.85,2.8638556
830,0.351,0.31348133
831,0.389,0.46914887
832,11.023,10.6941395
833,0.878,0.8286412
834,0.986,0.94810367
835,8.766,8.7544
836,12.99,12.235134
837,2.045,1.6225343
838,11.397,10.72534
839,0.236,0.23719406
840,1.831,1.6935802
841,4.674,4.710271
842,0.359,0.39119625
843,2.124,2.0986485
844,3.089,3.0151193
845,0.963,0.9726529
846,0.778,0.7964113
847,2.968,2.9788167
848,7.286,7.1627703
849,1.285,1.3076768
850,0.563,0.48972464
851,1.071,1.104038
852,1.244,1.2273438
853,7.979,8.064223
854,4.015,3.99263
855,3.907,3.8757036
856,0.645,0.56796
857,0.475,0.47562742
858,1.38,1.4112239
859,1.754,1.6933639
860,10.831,10.859932
861,0.412,0.40275574
862,1.462,1.4642918
863,0.927,0.9150984
864,7.466,7.37302
865,4.395,4.086902
866,1.062,1.066983
867,10.444,11.278625
868,0.397,0.42582083
869,5.313,5.241746
870,0.528,0.5184331
871,12.691,10.893631
872,1.105,1.1233847
873,0.7659999999999999,0.7676861
874,0.675,0.7074652
875,0.652,0.6904454
876,1.026,1.0128474
877,0.51,0.48914266
878,0.912,0.8997128
879,1.305,1.3300893
880,2.007,1.9902148
881,7.827999999999999,7.676166
882,0.465,0.476084
883,0.919,0.9249222
884,0.267,0.28467846
885,0.299,0.28138733
886,3.775,3.707693
887,0.324,0.5678003
888,0.316,0.3383665
889,0.324,0.30971003
890,1.079,1.0604956
891,0.7809999999999999,0.7747891
892,0.305,0.31096125
893,5.093999999999999,4.7919884
894,9.288,9.312937
895,8.896,8.72389
896,2.523,2.5021305
897,11.075,10.90951
898,0.838,0.82709885
899,10.86,10.64328
900,1.905,1.8487737
901,1.403,1.4472132
902,7.112,7.1839
903,4.666,4.3504205
904,0.259,0.24947596
905,8.689,8.6343975
906,1.823,2.1099384
907,12.463,11.716857
908,12.713,12.036192
909,2.144,2.1108658
910,0.861,0.855603
911,5.062,5.1903563
912,3.526,3.497654
913,0.297,0.31876564
914,4.759,4.7518377
915,0.331,0.36060286
916,0.419,0.38990784
917,3.069,5.946812
918,0.5489999999999999,0.50111556
919,1.189,1.2251842
920,0.254,0.25054598
921,0.299,0.33079433
922,0.409,0.38431597
923,9.107,8.919445
924,1.044,1.0575237
925,1.661,1.6594567
926,0.911,0.8888006
927,1.087,1.111083
928,8.877,8.878346
929,2.897,2.8560038
930,5.4510000000000005,5.499107
931,12.57,11.195116
932,11.474,10.179543
933,5.604,5.7072783
934,12.618,11.475482
935,1.073,1.0735962
936,0.361,0.37375832
937,1.068,1.0672457
938,10.951,11.103727
939,0.7909999999999999,0.7904923
940,6.987,6.6744747
941,1.008,0.95627856
942,0.561,0.5532596
943,1.493,1.50491
944,10.937,10.312714
945,7.326,7.4263477
946,1.06,1.0670106
947,2.749,2.6862855
948,3.843,4.48715
949,0.728,0.7440376
950,1.3869999999999998,1.3953884
951,0.481,0.48156786
952,0.34,0.3700204
953,0.2289999999999999,0.23367643
954,1.869,1.8699019
955,1.579,1.5810208
956,6.563,6.744171
957,0.248,0.2632389
958,1.024,1.0008445
959,7.3,7.2967315
960,0.228,0.22159863
961,2.044,2.066083
962,1.091,1.1129711
963,0.928,0.91817427
964,6.91,6.832061
965,3.085,3.0639205
966,0.315,0.32325983
967,5.518,5.6610603
968,0.298,0.3020134
969,1.119,1.1186152
970,2.462,2.4663048
971,0.2239999999999999,0.24821901
972,12.852,12.014713
973,11.175,11.129596
974,10.519,10.498086
975,0.716,0.7291899
976,4.166,4.1714287
977,8.863,10.80211
978,2.2230000000000003,2.2287557
979,9.704,10.013658
980,0.59,0.6134436
981,0.249,0.22315788
982,2.735,2.6807537
983,0.78,0.7805507
984,0.626,0.62244344
985,13.435,12.254209
986,2.654,2.5596795
987,3.681,3.5280902
988,2.903,2.8917184
989,0.782,1.0705171
990,1.161,1.1558225
991,0.357,0.2713623
992,0.759,0.7648034
993,0.4,0.4378686
994,4.433,4.6101956
995,1.187,1.1943121
996,6.2,6.3076124
997,0.3229999999999999,0.33057642
998,0.915,0.9183452
999,5.335,6.1897
1000,11.55,10.152189
1001,0.665,0.68714786
1002,1.649,1.5918355
1003,0.601,0.5798974
1004,1.709,1.6631055
1005,6.481,4.979964
1006,0.304,0.32220936
1007,0.271,0.26867342
1008,11.022,9.65464
1009,11.99,10.619366
1010,0.866,0.8499112
1011,1.964,2.0033002
1012,1.068,1.0873799
1013,2.282,2.3377392
1014,10.977,10.574656
1015,0.836,0.81681013
1016,0.3,0.27350283
1017,0.321,0.30437422
1018,12.281,12.107334
1019,10.895,10.56299
1020,1.37,1.3716311
1021,5.499,5.607744
1022,2.924,2.8877733
1023,0.4529999999999999,0.4471283
1024,12.017,11.940696
1025,0.7979999999999999,0.79483175
1026,10.309,11.160921
1027,4.986000000000001,4.709323
1028,1.038,1.0444858
1029,0.61,0.62697506
1030,0.643,0.64437723
1031,8.629,8.54286
1032,2.024,2.0674338
1033,3.363,3.3356094
1034,4.17,4.1219254
1035,9.442,9.047911
1036,0.307,0.2982769
1037,6.987,7.0543795
1038,0.287,0.30841732
1039,3.295,3.183763
1040,0.4639999999999999,0.44266176
1041,1.969,2.0094917
1042,0.411,0.39338207
1043,0.225,0.21820402
1044,0.8340000000000001,0.8062577
1045,1.0,1.0044007
1046,2.066,2.1390817
1047,1.745,1.7871432
1048,0.684,0.70223904
1049,0.6409999999999999,0.67417264
1050,8.516,8.446817
1051,8.326,8.241583
1052,0.359,0.45789075
1053,0.406,0.35326767
1054,0.411,0.4664421
1055,1.905,1.894943
1056,1.164,1.1896574
1057,1.128,1.1357486
1058,10.194,10.057682
1059,0.322,0.3312111
1060,0.526,0.54271007
1061,2.047,1.3130419
1062,0.768,0.815789
1063,9.218,9.210843
1064,7.641,7.571452
1065,0.248,0.2536111
1066,0.865,0.8591442
1067,0.358,0.39386654
1068,0.341,0.40086746
1069,12.961,12.225956
1070,13.384,11.789209
1071,6.765,6.678961
1072,1.536,1.5622554
1073,0.243,0.24047995
1074,0.526,0.53055334
1075,0.503,0.5226066
1076,0.882,0.8674848
1077,8.005,7.9321275
1078,0.726,0.69623995
1079,8.826,11.116757
1080,3.567,3.587452
1081,9.465,9.314388
1082,11.961,11.285908
1083,0.67,0.7118492
1084,12.294,12.460014
1085,1.021,1.0338898
1086,4.221,4.2795033
1087,1.125,1.1322086
1088,1.955,1.9419737
1089,12.428,12.149414
1090,4.518,4.634757
1091,5.435,5.3668756
1092,0.741,0.7475252
1093,13.462,12.728729
1094,9.847,9.822979
1095,1.005,0.98689055
1096,3.816,3.7826204
1097,12.379,11.696623
1098,13.136,12.806786
1099,0.283,0.2757101
1100,9.74,9.600899
1101,0.902,0.9157741
1102,0.294,0.32519102
1103,3.457,3.4594922
1104,5.351,5.4719257
1105,6.242999999999999,6.2782364
1106,1.052,1.1061504
1107,1.3330000000000002,1.3500438
1108,13.171,11.030376
1109,0.265,0.2518177
1110,0.316,0.3272562
1111,0.795,0.824944
1112,2.9560000000000004,2.89498
1113,7.08,7.1212444
1114,5.91,5.9944034
1115,3.213,3.178722
1116,2.315,2.2760077
1117,0.405,0.39700556
1118,0.9,0.86970615
1119,0.424,0.487257
1120,0.7659999999999999,0.7910533
1121,0.66,0.68055415
1122,10.688,8.978992
1123,11.255,11.778089
1124,3.724,3.7954082
1125,0.507,0.39384556
1126,2.412,2.3821993
1127,10.739,9.9531765
1128,6.537000000000001,6.60402
1129,6.948,6.678472
