,Usia (Tes),Usia (Prediksi)
84,5.545,5.580369247801458
85,0.324,0.32563061321192144
86,9.986,10.442490043846957
87,1.067,1.0588215189091836
88,2.654,2.2481988133866215
89,5.464,5.443226425548945
90,1.824,1.8545680553181991
91,0.642,0.6325035821699397
92,0.51,0.49241841149017546
93,0.3779999999999999,0.38500028600591235
94,0.497,0.3968840278831048
95,0.588,0.3632195147807728
96,9.992,10.073880982655604
97,11.785,11.643718850794132
98,1.368,1.3562253343857902
99,11.832,11.589524574261432
100,0.746,0.7852607947020297
101,1.215,1.2370693408925073
102,9.067,9.112939747595501
103,10.457,8.882430838758728
104,0.264,0.2816326027582338
105,0.8690000000000001,0.7548599154486585
106,1.867,1.8738070453167626
107,11.972,12.101225101226921
108,1.27,1.3022222007504287
109,9.714,9.908315879891223
110,0.207,0.21588364231369733
111,0.83,0.7918293170424913
112,11.97,11.895160849728168
113,0.281,0.28472787902466923
114,1.6740000000000002,1.6609464449290294
115,0.291,0.2861983057390578
116,8.625,8.674079504567594
117,0.526,0.5270575470424984
118,1.15,1.201499323250265
119,3.264,3.959361362222813
120,11.3,11.466581141507048
121,1.375,1.4869872253522036
122,0.241,0.24740833289577666
123,0.7340000000000001,0.7409616379465945
124,10.027,10.908250071796408
125,2.373,3.714948860986104
126,0.223,0.23650491428321618
127,8.423,8.486329089459366
128,0.327,0.32676569785464266
129,0.745,0.7331463535909942
130,0.825,0.7798054957092696
131,0.736,0.760768664615457
132,8.646,8.706964609782068
133,0.635,0.6406054390782523
134,11.111,10.130028581698312
135,0.35,0.38503868741662245
136,0.29,0.28682985087497287
137,5.2620000000000005,5.3601750804274975
138,1.021,0.9987718989547826
139,0.359,0.3569275661392497
140,13.4,11.395786583893083
141,0.347,0.35774135940699514
142,0.973,0.971168035059639
143,1.007,0.9949259770002596
144,3.158,3.1606709068518253
145,0.2789999999999999,0.2847456289611393
146,0.268,0.2590003671506323
147,1.169,1.145982599109746
148,0.563,0.5511353476055929
149,0.8370000000000001,0.8375039046745351
150,0.2289999999999999,0.2297684076301345
151,1.0759999999999998,1.0645538196205875
152,2.654,2.3573890548128835
153,6.861000000000001,6.912408813446578
154,0.996,0.9327694011212917
155,4.581,4.333233224979795
156,5.794,5.5978179109232835
157,6.0760000000000005,6.096203788037911
158,1.319,1.3341821127043008
159,0.286,0.28488634185249
160,0.461,0.4680919671090393
161,0.233,0.23527560009207182
162,5.872000000000001,7.409865738310053
163,10.318,10.738754791094449
164,5.0760000000000005,5.173624038748704
165,2.037,2.0351884727418437
166,4.976,5.638674310096624
167,1.015,1.0237875853143428
168,3.435,3.362599071699286
169,0.5,0.4927486639535954
170,0.703,0.7018458824665738
171,0.283,0.5688193492737239
172,5.414,5.3873576726089505
173,0.596,0.5801097117695263
174,0.503,0.4923288201538867
175,1.795,1.6375996036798977
176,1.714,1.740957613055926
177,0.292,0.2538686198276725
178,4.699,4.310919091865747
179,0.409,0.4119362824928344
180,8.309,8.554109209279334
181,2.0380000000000003,2.0032096704539732
182,9.865,10.453940170510585
183,0.258,0.2650224617989365
184,1.223,1.2234968888916384
185,0.474,0.47183377048787145
186,0.774,0.7198427694653129
187,10.576,11.082817088725726
188,0.5529999999999999,0.4454971855480409
189,1.0490000000000002,1.029346181254319
190,0.865,0.8778235931593154
191,10.168,10.237750868647867
192,12.300999999999998,12.264844850924455
193,1.779,1.6921711580039978
194,1.267,1.2253655975324844
195,4.737,4.64875965208273
196,13.302,12.944662209753632
197,9.221,9.308257340850862
198,0.2739999999999999,0.34839477685903053
199,0.88,0.8865505271219374
200,3.401,3.4203016229693235
201,1.362,1.3617013940056841
202,7.041,7.104602861685139
203,7.584,6.47021127233693
204,5.27,5.35372496361995
205,1.906,1.840214814626111
206,10.599,9.14005277184496
207,1.243,1.2389459905317657
208,11.074000000000002,11.896714441903594
209,11.763,10.601122979460163
210,0.233,0.33296894798309684
211,0.4,0.40113110254982215
212,0.504,0.4869839866436338
213,1.077,1.0792058667815718
214,10.394,10.425482041022523
215,13.339,13.386034190226496
216,0.521,0.5265169294790697
217,0.4679999999999999,0.47920381759405667
218,9.802,10.211202392156027
219,2.874,2.8746879113817836
220,7.147,6.952021365050099
221,4.356,4.1787322902734445
222,0.341,0.35045227575584026
223,0.6759999999999999,0.6972440444116755
224,1.536,1.4510743907754988
225,11.962,12.28957360796366
226,12.941,12.308796757113043
227,1.221,1.2100854902869211
228,0.6,0.6105262234286816
229,9.235,9.330379975519655
230,2.853,2.764539458647168
231,0.54,0.5340749254688953
232,1.058,1.0676680393875762
233,0.564,0.5549935499415753
234,9.228,11.483856318522216
235,11.094,10.701405695200487
236,8.585,10.13699202565586
237,10.136,10.234903800907617
238,0.446,0.4441998961006095
239,1.409,1.3851251547614072
240,3.682,3.6466025402862003
241,0.319,0.31493604909589673
242,11.321,10.040154103488407
243,0.248,0.2526152508219116
244,0.8959999999999999,0.916403590896195
245,0.956,0.9778454928360489
246,0.7120000000000001,0.7137153887677293
247,6.617999999999999,6.695732239835747
248,5.979,6.247740932046297
249,1.58,3.0730283002379775
250,0.855,0.8517030295243294
251,5.497999999999999,5.412878044625483
252,2.643,2.5429436232566762
253,11.435,11.673344773874476
254,1.28,1.2586588983273692
255,0.249,0.4999429918032857
256,0.938,0.9373787016733804
257,0.32,0.32964425947990933
258,2.053,2.0081335589036264
259,4.571000000000001,4.30250460405765
260,0.306,0.2860296083935064
261,4.997,5.034460542301351
262,8.833,9.652015242807902
263,0.843,0.8403391693951141
264,8.162,8.195596567641125
265,1.181,1.1622985876312013
266,0.474,0.4864690370123037
267,3.2880000000000003,3.359264252003216
268,1.286,1.257406380520141
269,0.263,0.7555052912855952
270,5.029,4.894784838751367
271,3.394,3.401391774292722
272,12.468,12.42207108681569
273,5.223,5.54753343451635
274,9.495,10.18844973577183
275,0.497,0.5545048435756917
276,5.007,5.174477921781119
277,1.072,1.0733457652374476
278,0.607,0.619587540380733
279,0.419,0.4138235720115085
280,0.3379999999999999,0.3322144652817239
281,1.259,1.2430658887305508
282,6.763,6.708997880318792
283,4.575,4.52161570494262
284,5.146,5.2164908702177994
285,0.38,0.374300311536117
286,0.7859999999999999,0.7653281924542117
287,0.432,0.4347637978014752
288,0.308,0.30441827359275125
289,3.946,3.902275463124918
290,0.457,0.45150542002741784
291,2.083,2.0955515883191453
292,0.528,0.49390300181960517
293,1.27,1.242702187144978
294,4.539,4.789293879779377
295,0.246,0.24615115959833078
296,0.623,0.7547730465100486
297,1.285,1.3366857327759587
298,0.307,0.3028147413001509
299,0.256,0.26028495335830193
300,0.221,0.21519797670566046
301,8.052999999999999,8.029942801634677
302,8.995,8.979965370379059
303,12.748,12.027526473609873
304,1.045,0.8479611686588826
305,0.919,0.9351383543561563
306,0.981,1.0126048270147558
307,11.783,11.379812359317526
308,0.293,0.297570875990617
309,0.738,0.7223750215819645
310,1.008,0.9966933630729088
311,7.433,7.289137369799021
312,8.627,8.619728164886192
313,1.392,1.3920564935487023
314,0.38,0.37881155622417645
315,8.581,8.327203652190029
316,1.079,1.0833972553514086
317,8.287,8.687700337783063
318,0.369,0.3799311638336265
319,0.466,0.4528247385740342
320,2.335,2.3128506638145314
321,1.192,1.16360221384882
322,0.98,0.9851951872221868
323,0.3329999999999999,0.3418853989283577
324,4.439,4.394565299805746
325,0.5920000000000001,0.624638667480424
326,1.5530000000000002,1.6040908411690802
327,1.596,1.56919423310609
328,0.264,0.45968757065305094
329,0.866,0.8790144506458776
330,13.394,13.092196953616048
331,6.007000000000001,5.268540315695046
332,0.303,0.29204067185344007
333,11.159,11.1722655822113
334,0.366,0.35941296169288783
335,0.318,0.3209549499073614
336,1.507,1.457165316021955
337,1.081,1.000957745105475
338,0.342,0.33638272013405207
339,1.012,0.9195281681751163
340,1.073,1.102413921371237
341,0.2289999999999999,0.5727043599729537
342,1.083,1.101332613414989
343,9.124,9.245091246631674
344,0.235,0.23380599335330404
345,0.923,0.9227672399222595
346,0.5529999999999999,0.5576458764491912
347,6.904,7.02517719387696
348,0.763,0.7484877962049034
349,7.477,7.646854219673466
350,0.268,0.27186965629669985
351,0.308,0.3107604936262276
352,3.4160000000000004,3.536311250395231
353,1.845,2.0118422853799593
354,0.267,0.275359829895788
355,7.256,8.935274339490345
356,2.484,2.502961525030388
357,1.042,1.1029370952313384
358,1.286,1.3181489578925414
359,0.282,0.21037979224939826
360,4.937,5.042057035298101
361,7.081,7.055744683813007
362,0.253,0.25040605458898035
363,0.23,0.22729402741939292
364,0.705,0.6482923311492578
365,5.867000000000001,5.87548533931972
366,2.608,2.538752047300059
367,0.382,0.38454977479984487
368,0.958,0.9365356294390864
369,0.211,0.22317269960724084
370,1.1740000000000002,1.1617868829020548
371,0.812,0.7798061888199175
372,13.474,11.74939933483144
373,9.183,8.985332572947993
374,6.749,6.764821301491018
375,0.356,0.3452809856176143
376,4.771,4.474687355267443
377,10.640999999999998,11.795599041233915
378,10.47,10.616663721890543
379,0.867,0.8699602899454663
380,0.251,0.24368496100156523
381,3.539,3.448239854427696
382,0.959,0.9870972603473129
383,0.647,0.6536767986768024
384,1.172,1.1713080811816114
385,1.096,1.0830814828218318
386,0.371,0.37246501277801447
387,1.068,1.0545088030482686
388,2.595,2.5512098542637442
389,0.325,0.3252087514448118
390,1.411,0.8151138672773107
391,0.956,0.9227917979881763
392,1.26,1.2435184488094952
393,1.031,1.0355019857531533
394,1.864,1.6142381248082844
395,0.36,0.3586989383420402
396,4.245,4.359423781339528
397,0.409,0.41785495679288515
398,0.312,0.309581196948263
399,0.337,0.33901274781240953
400,0.7090000000000001,0.6782623343973948
401,12.72,9.573418716159042
402,10.172,10.231170446658234
403,5.472,7.450101787699494
404,3.678,3.3220052375217706
405,0.8909999999999999,0.8974209098683981
406,10.472,8.402246778874906
407,1.3090000000000002,1.3280531274523268
408,10.657,11.030385159499929
409,0.242,0.26903185041680683
410,0.2239999999999999,0.23414149477370313
411,0.7709999999999999,0.7805453524001312
412,10.454,9.4798782535807
413,0.8290000000000001,0.13560652357700323
414,1.137,1.1063465402034156
415,0.295,0.29705340631100774
416,7.651,7.659946511984677
417,0.957,0.963423771714116
418,1.24,1.219592011748627
419,4.437,4.51631766918521
420,0.868,0.8659640270104119
421,0.327,0.3176654010490438
422,0.212,0.5548736597824012
423,0.418,0.4748460034505325
424,0.5429999999999999,0.5410113663771214
425,0.3,0.2934120623980586
426,1.056,0.941424949543789
427,0.304,0.3092821763091297
428,0.588,7.197143480520339
429,5.029,5.052053389479635
430,0.497,0.5002817848216856
431,1.371,1.331223188612483
432,2.028,2.0309712024704707
433,0.352,0.3502860754957415
434,0.487,0.46945922573003257
435,0.71,0.7145908504890406
436,5.506,5.529588512662501
437,0.5710000000000001,0.5842262977785031
438,0.711,0.6847965685170706
439,0.687,0.6733346869961787
440,0.906,0.8945164701825401
441,0.297,0.296917858006841
442,0.778,0.7998693178431444
443,1.862,1.8981211153600142
444,0.221,0.23812451865166187
445,7.236000000000001,7.148762235272496
446,0.308,0.3002607343703481
447,5.6770000000000005,5.5978179109232835
448,0.424,0.4271252704610026
449,0.253,0.24982942532201288
450,10.255,9.110073893122417
451,0.98,0.9651887001648979
452,2.605,2.5759380386530095
453,9.011,10.3537556586762
454,12.973,13.208955528183873
455,6.776,6.604011188277648
456,1.847,1.988440556712653
457,0.5820000000000001,0.5812533474714918
458,12.494000000000002,12.229358325818335
459,2.721,2.7677887171734774
460,10.541,9.24768771107455
461,0.359,0.3561776307076023
462,0.411,0.41060286719174455
463,1.034,1.0829695601667197
464,0.212,0.2350071553869355
465,1.123,1.1387081180809577
466,2.923,2.821825892287254
467,1.267,1.2059704602602448
468,0.2239999999999999,3.229697735975449
469,2.12,2.112479129585313
470,0.4539999999999999,0.4597304787836945
471,0.372,0.3904347475670521
472,12.748,12.62018271099278
473,0.242,0.24197056207038964
474,0.382,0.32901675748522297
475,0.427,0.4316685495951582
476,12.217,12.187431344808344
477,0.6459999999999999,0.6853939015102898
478,0.361,0.349099864891489
479,0.736,0.7357323909263249
480,0.207,0.22721456877077167
481,2.71,2.5879088939514623
482,1.04,1.1305214112840734
483,0.28,0.2796232950689506
484,1.612,1.6048841958097426
485,0.315,0.3070290036342913
486,12.518,10.32026470402613
487,2.777,2.8362087888660668
488,11.893,11.418411971721325
489,0.3389999999999999,0.3313718159326817
490,13.432,13.384384240049767
491,0.607,0.6945394321108529
492,0.78,0.8101270498984532
493,0.231,0.23660500380750576
494,8.234,7.966251270932056
495,0.222,0.22737913715194855
496,5.356,5.689122446534475
497,0.353,0.3629574205135625
498,3.762,3.671593200319533
499,6.954,7.141021455435144
500,0.95,0.9484627402629006
501,10.282,10.081402216326026
502,0.432,0.4464520405866726
503,0.597,0.5565897410274095
504,0.518,0.5120342275399304
505,0.303,0.36839144423147757
506,1.143,1.1517546905338767
507,12.388,12.150640396907503
508,5.228,5.539558112733138
509,7.062,13.014690280852815
510,2.928,2.7688367613213525
511,0.251,0.2642788592754171
512,12.431,11.598944872148943
513,6.195,6.212898174908458
514,0.402,0.3797512525019878
515,6.2860000000000005,6.336955558017138
516,0.372,0.3701277953672042
517,4.052,4.914890152705089
518,0.476,0.48416439590003
519,0.3429999999999999,0.33484323594441284
520,11.732,11.624414852131444
521,11.474,10.69796666354073
522,12.224,12.473234975826381
523,3.2060000000000004,3.232404749402422
524,0.385,0.3982145069231968
525,3.312,10.084136483907846
526,0.477,0.468899395572667
527,13.201,12.465962296027824
528,1.913,2.0348062857705354
529,0.534,0.5267182703611012
530,2.181,1.9925681653226448
531,0.22,0.22682393583906021
532,0.375,0.3670907039668838
533,5.282,8.56517588196095
534,3.275,3.1254534391486968
535,0.251,0.2548072104786856
536,0.522,0.6009438100158849
537,4.86,5.024524491433184
538,1.257,1.2328125701153005
539,0.48,0.48312067390211755
540,12.73,12.736916103304216
541,5.257000000000001,5.287707835899634
542,10.591,10.94192289961319
543,10.072,11.268096479722784
544,10.905,9.479840167714356
545,0.302,0.2963186513655918
546,1.163,1.15200527237082
547,0.275,0.2729544416182578
548,0.351,0.3349818228539589
549,7.0360000000000005,6.981765617000696
550,0.382,0.37604045654366347
551,0.301,0.32994020235430777
552,1.0759999999999998,1.043216995413334
553,0.391,0.37625311639823295
554,0.28,-0.02393413075198281
555,0.6920000000000001,0.6801955891733632
556,9.402,9.420364581655372
557,0.367,0.37559891961911207
558,2.679,2.6982423155565263
559,11.76,12.378335380468043
560,1.146,1.2195839093421748
561,1.588,1.5718515089627447
562,1.258,1.2387449412602483
563,3.145,3.203930140322659
564,2.847,2.8559835234679603
565,13.366,13.246808755542466
566,0.253,0.2610049542703186
567,3.002,3.0148471928550684
568,0.7979999999999999,0.7954668168911269
569,3.386,3.28831004136095
570,0.382,0.3884379303626181
571,1.03,1.0002862328240085
572,2.324,2.333467817156551
573,3.534,3.24629191667751
574,10.316,11.576260616380278
575,5.379,5.98171030777501
576,0.6659999999999999,0.6427058472895922
577,7.599,8.045102804519445
578,12.852,12.298947395897276
579,0.44,0.4298301275747037
580,2.756,2.744485837137905
581,4.758,4.712671930667536
582,12.828,12.375238176520268
583,0.286,0.2854632669824703
584,0.649,0.580487810452648
585,0.983,0.9803636008109587
586,0.3329999999999999,0.3185648748562903
587,2.709,2.57196557026874
588,1.264,1.2264133983522318
589,1.0490000000000002,1.0552226691529727
590,1.186,1.1633217532445561
591,7.574,7.733808355217219
592,0.613,0.5545923690895608
593,6.534,6.449855528158286
594,0.213,0.2278017794502909
595,0.214,0.22163292965874473
596,0.225,0.2309051915917571
597,0.335,0.3315107732354672
598,0.358,0.37816127871369837
599,2.213,2.1919115447397437
600,3.791,3.5664428060462647
601,0.369,0.40680622480357265
602,0.591,0.6608450117670349
603,0.963,0.9314069898670472
604,0.415,3.5843738808744074
605,2.365,2.2703400114204806
606,0.619,0.596568543885128
607,0.7859999999999999,0.7646387775472603
608,4.056,4.087876537297573
609,11.706,11.855668776684283
610,1.156,1.16293048375071
611,7.66,7.56831519625857
612,0.6759999999999999,0.6962423736922182
613,3.023,3.0567365740346273
614,0.2239999999999999,0.22988641248241318
615,8.111,7.137936722907436
616,0.748,0.7553822779032564
617,0.667,0.7054555478514869
618,9.238,9.674208452159478
619,6.617999999999999,6.607075347043837
620,0.204,0.2459988789414675
621,1.794,1.7668269733438997
622,2.133,2.103773318111681
623,1.3119999999999998,1.316227068218369
624,0.952,0.9382809664616653
625,1.025,1.0207238134112384
626,0.519,0.49983653233710185
627,0.913,0.9142898650637519
628,0.231,0.23583992598185644
629,0.412,0.43233211361559476
630,0.675,0.6743055403457533
631,0.531,0.5468746311125008
632,0.313,0.3036846123017637
633,5.046,4.892747127469753
634,7.084,7.120188954537567
635,8.855,8.66850175920772
636,0.466,0.44496839694357837
637,3.278,3.2483270119891086
638,3.071,3.1416798270775077
639,9.083,8.94214739211227
640,0.2189999999999999,0.2223542233696703
641,7.678,7.610174230278189
642,4.444,4.479331055825278
643,0.762,0.7390667897635811
644,0.492,0.4936860494266318
645,0.289,0.28990649340420765
646,12.068,12.024497137171089
647,2.55,2.5420143975926197
648,1.065,1.0667653135646495
649,0.887,0.9206182668615868
650,9.173,9.087313559749136
651,4.311,4.287469354968964
652,0.88,0.8719516220493885
653,1.08,1.0419845651105395
654,10.326,11.020083926627283
655,0.461,0.46550948562697014
656,7.747000000000001,7.811783372704743
657,0.6970000000000001,0.6999005277230955
658,0.309,0.30871554114863153
659,0.3939999999999999,0.39603065400241033
660,0.8859999999999999,0.8725421416925726
661,3.18,3.120629104290281
662,1.151,1.1261265930068207
663,0.38,0.36761567220617075
664,0.442,0.42564252177183565
665,3.091,3.0841906602366973
666,0.61,0.5853307642540516
667,1.626,1.6134090464636945
668,0.294,0.2882215271533547
669,9.494,9.797751819361254
670,3.784,3.6675409704591297
671,0.953,0.9590663854095308
672,0.3989999999999999,0.4111552747145642
673,6.606,6.624298015927846
674,1.2,1.2225443694774494
675,2.201,2.213898849277797
676,12.235,11.732029470920251
677,1.02,1.009506917276237
678,2.95,2.9381281558113974
679,0.701,0.7108944404803543
680,0.88,0.8756127960261146
681,1.051,1.0177334508217322
682,0.3979999999999999,0.3989178480029638
683,6.555,6.533835084545299
684,2.046,2.008031561925329
685,0.964,0.9853494430995094
686,2.189,2.187756118004163
687,12.047,12.525726784337254
688,9.278,9.333809839563537
689,0.86,0.8564940930852496
690,0.745,0.725627339106994
691,0.94,0.9733411885293229
692,13.3,12.391120337414765
693,10.81,9.728784918934611
694,5.114,4.486083848987791
695,0.847,0.8835169987383285
696,1.111,1.1055995643291479
697,12.457,11.929285152383946
698,13.317,11.221105822285294
699,0.391,0.5170533866638032
700,2.311,1.576187818338103
701,0.58,0.5674807419541161
702,0.2239999999999999,0.22988641248241318
703,0.414,0.4044163787252819
704,0.251,0.246548705750728
705,1.411,1.3988975654550644
706,13.237,12.992614395605546
707,1.193,1.1923167718447805
708,7.119,7.0467728523438335
709,0.315,0.29909664505846884
710,0.451,0.44621896476793604
711,0.539,0.5569361567361977
712,12.585,12.090694939948191
713,0.2319999999999999,0.23089382802542677
714,0.362,0.353380860748206
715,0.508,0.5006664240127878
716,0.414,0.3963913119563185
717,4.093,4.095234034348022
718,1.7819999999999998,1.7668269733438997
719,0.3279999999999999,0.34767217517624416
720,0.501,0.5089554231333933
721,1.49,1.5355907401916231
722,2.966,2.889324510426277
723,3.591,3.611983179426566
724,4.917,4.995976234215611
725,1.164,1.1888691563313516
726,12.559,12.56913824394468
727,1.827,1.8360939003811962
728,8.155,8.278610363033026
729,0.703,0.6932185164340703
730,7.612999999999999,6.732541560320882
731,0.589,0.5880109788369957
732,1.789,1.5757502464931574
733,2.809,11.581305116716285
734,13.154000000000002,12.800773622054713
735,0.273,0.26198674596738025
736,8.345,8.24083004138635
737,0.772,0.7797328809101336
738,12.285,10.659958066092068
739,0.265,0.2566083441430366
740,4.393,3.4423003840647945
741,5.422999999999999,5.3668172100862614
742,3.241,3.269942007782214
743,1.615,1.600505953494541
744,0.579,0.6637881673522529
745,3.827,3.92330323703272
746,4.091,4.105098954367066
747,1.715,1.7016365905635618
748,3.4560000000000004,3.1633953996911393
749,0.885,0.8859126727206265
750,3.429,3.3767632139011314
751,1.884,1.8593194388346042
752,0.55,0.629674276644949
753,5.46,5.638674310096624
754,4.453,4.172537287386172
755,12.844,12.167778521091863
756,0.529,0.5412832956164331
757,7.99,7.044547389615733
758,0.6809999999999999,0.6709530672003504
759,0.954,0.9603799502380427
760,2.444,2.422861865730097
761,6.721,6.706242768458848
762,1.614,1.752969135276265
763,0.264,0.2853007015061103
764,0.846,0.8371486334734337
765,1.986,1.969844652518068
766,9.125,9.052677341206081
767,8.937999999999999,9.33025209837169
768,9.574,10.607116298867183
769,0.304,0.3036846123017637
770,13.309,12.570442120057315
771,3.5380000000000003,3.4466973409545503
772,2.2030000000000003,2.209909240495811
773,0.313,0.3166664092443539
774,1.851,1.830570759174743
775,13.105,12.45285941393472
776,0.4029999999999999,0.41737306450433254
777,5.165,5.2444649836312065
778,5.638,6.095362191164004
779,0.633,0.585081898746877
780,1.107,1.1014778699987653
781,4.302,4.3187334742869625
782,4.673,4.9919010417535405
783,0.315,0.3045587355582043
784,1.892,1.5743066126673655
785,6.754,6.651455747022026
786,0.531,0.5270575470424984
787,4.047,3.905648405531872
788,1.4469999999999998,1.4812688009295907
789,1.961,1.8950111684895043
790,0.27,0.2654713238808627
791,0.321,0.31223046719015335
792,1.119,1.1056085171434433
793,4.468999999999999,4.818268075406964
794,0.753,0.7740122531494605
795,4.843,4.880860850179672
796,12.22,11.193698386434352
797,8.129,8.162435894094104
798,0.206,0.22311840185145715
799,0.916,0.9115874996510687
800,9.592,10.429666588677131
801,1.2819999999999998,1.2932134590525908
802,12.912,12.059334394070586
803,0.823,0.8418692843969442
804,0.344,0.37203392087216275
805,0.486,0.5001227938496303
806,4.023,4.127426163168054
807,1.922,1.9909694441794037
808,0.484,0.48847948007471514
809,0.444,0.429235525137149
810,1.07,1.0792617989979318
811,0.332,0.33400613456050304
812,0.4579999999999999,0.45867273618732174
813,2.576,2.5792560321125086
814,1.521,1.528133517819226
815,0.416,0.42288420315519704
816,9.662,9.634141802249328
817,13.437,12.923570560757652
818,0.731,0.7535488662671788
819,10.141,10.238970628734842
820,7.791,7.641932745534162
821,13.341,12.042752633670702
822,0.406,0.40933450467605786
823,4.37,4.268358437666318
824,3.2910000000000004,3.262796252869042
825,0.851,0.8617069846049471
826,0.482,1.9899007540139286
827,3.022,2.960956876841751
828,2.302,2.2999698897334904
829,2.85,2.9017736218215506
830,0.351,0.33778887088945786
831,0.389,0.4442997960992276
832,11.023,10.75920291972633
833,0.878,0.8936082399999313
834,0.986,0.9418232731317309
835,8.766,8.624527510675229
836,12.99,12.373527737911768
837,2.045,1.684355192306918
838,11.397,12.472617924338957
839,0.236,0.2416041802941262
840,1.831,1.6657715406693432
841,4.674,4.8162788889132795
842,0.359,0.3554922977177415
843,2.124,2.0773786798582683
844,3.089,3.041603224933041
845,0.963,0.9531510496314767
846,0.778,0.7768728776833251
847,2.968,2.9589761190977213
848,7.286,6.695732239835747
849,1.285,1.290442781879612
850,0.563,0.522384257877068
851,1.071,1.061146760927994
852,1.244,1.2322297849362722
853,7.979,8.118735250986576
854,4.015,4.129984523601423
855,3.907,3.6466025402862003
856,0.645,0.7446384033211081
857,0.475,0.46186395563526594
858,1.38,1.3449079007417488
859,1.754,1.7056796111642765
860,10.831,10.91350346094778
861,0.412,0.4188552551020363
862,1.462,1.4901599401381223
863,0.927,0.9144139750675513
864,7.466,7.430857876279723
865,4.395,3.4205855587088037
866,1.062,1.046708758844035
867,10.444,11.489507488467174
868,0.397,0.4010770043962399
869,5.313,5.25998004426349
870,0.528,0.5346077153196253
871,12.691,7.603838428530689
872,1.105,1.0892069535672395
873,0.7659999999999999,0.7839427153994856
874,0.675,0.6727243629522952
875,0.652,0.6317767010847422
876,1.026,1.028169116539679
877,0.51,0.5194492749618468
878,0.912,0.8985173697396633
879,1.305,1.3029489115786625
880,2.007,2.0609736467196083
881,7.827999999999999,7.92039918427345
882,0.465,0.47869804989665393
883,0.919,0.919333340743462
884,0.267,0.26290264261228113
885,0.299,0.30002477495985824
886,3.775,1.6514078926456908
887,0.324,0.9585678402360391
888,0.316,0.3146735113295322
889,0.324,0.40134032079527254
890,1.079,1.0776486599672
891,0.7809999999999999,0.7879019066249157
892,0.305,0.30332943140181745
893,5.093999999999999,5.282243144824435
894,9.288,9.518835578127876
895,8.896,8.699939389609549
896,2.523,2.5225228035600114
897,11.075,10.944735156982174
898,0.838,0.8219213967859563
899,10.86,11.34489797106997
900,1.905,1.9561557857754444
901,1.403,1.3612324055588367
902,7.112,7.002186877288186
903,4.666,4.680839208938604
904,0.259,0.25881346726647103
905,8.689,8.472474760847122
906,1.823,1.6525275036854143
907,12.463,12.0430309213878
908,12.713,12.526070814045008
909,2.144,2.14612243447837
910,0.861,0.8257505792626393
911,5.062,5.055679625455014
912,3.526,3.3594025942350987
913,0.297,0.2917249158218662
914,4.759,4.993516475135964
915,0.331,0.3309073331700398
916,0.419,0.4381606421960377
917,3.069,7.147437794178163
918,0.5489999999999999,0.5440747037030046
919,1.189,1.1858863557549895
